CID;TABCD;LCD;ALLOCATED
515;25;2157;1
515;25;2158;1
515;25;2159;1
515;25;1511;1
515;25;1512;1
515;25;793;1
515;25;794;1
515;25;795;1
515;25;796;1
515;25;797;1
515;25;798;1
515;25;652;1
515;25;653;1
515;25;654;1
515;25;1056;1
515;25;655;1
515;25;656;1
515;25;2492;1
515;25;3116;1
515;25;2493;1
515;25;2494;1
515;25;2488;1
515;25;2490;1
515;25;3117;1
515;25;2518;1
515;25;2519;1
515;25;2520;1
515;25;2521;1
515;25;2522;1
515;25;508;1
515;25;509;1
515;25;510;1
515;25;1500;1
515;25;1501;1
515;25;1502;1
515;25;1503;1
515;25;1496;1
515;25;1497;1
515;25;2868;1
515;25;3197;1
515;25;574;1
515;25;575;1
515;25;248;1
515;25;249;1
515;25;250;1
515;25;1369;1
515;25;1370;1
515;25;1417;1
515;25;1418;1
515;25;1407;1
515;25;1408;1
515;25;1281;1
515;25;1282;1
515;25;1285;1
515;25;1286;1
515;25;1283;1
515;25;1284;1
515;25;1399;1
515;25;1400;1
515;25;1413;1
515;25;1414;1
515;25;1277;1
515;25;1278;1
515;25;1275;1
515;25;1276;1
515;25;1279;1
515;25;1280;1
515;25;1365;1
515;25;1366;1
515;25;568;1
515;25;569;1
515;25;570;1
515;25;3228;1
515;25;3217;1
515;25;3218;1
515;25;3219;1
515;25;3220;1
515;25;327;1
515;25;328;1
515;25;2148;1
515;25;2149;1
515;25;2150;1
515;25;146;1
515;25;158;1
515;25;145;1
515;25;104;1
515;25;137;1
515;25;147;1
515;25;3126;1
515;25;3127;1
515;25;3128;1
515;25;2727;1
515;25;2729;1
515;25;2730;1
515;25;2335;1
515;25;2532;1
515;25;2533;1
515;25;2534;1
515;25;2535;1
515;25;3118;1
515;25;2489;1
515;25;3119;1
515;25;3168;1
515;25;868;1
515;25;3169;1
515;25;3170;1
515;25;864;1
515;25;865;1
515;25;866;1
515;25;869;1
515;25;870;1
515;25;871;1
515;25;3107;1
515;25;3108;1
515;25;3109;1
515;25;3110;1
515;25;1046;1
515;25;1047;1
515;25;1048;1
515;25;1049;1
515;25;2328;1
515;25;2329;1
515;25;2330;1
515;25;3056;1
515;25;3074;1
515;25;3075;1
515;25;3076;1
515;25;3077;1
515;25;3078;1
515;25;2813;1
515;25;3120;1
515;25;2814;1
515;25;2815;1
515;25;2511;1
515;25;2512;1
515;25;2513;1
515;25;2514;1
515;25;981;1
515;25;982;1
515;25;983;1
515;25;984;1
515;25;2242;1
515;25;2243;1
515;25;2244;1
515;25;2345;1
515;25;2346;1
515;25;2347;1
515;25;2348;1
515;25;2353;1
515;25;2354;1
515;25;2355;1
515;25;2356;1
515;25;2816;1
515;25;2360;1
515;25;909;1
515;25;910;1
515;25;911;1
515;25;912;1
515;25;913;1
515;25;914;1
515;25;915;1
515;25;3007;1
515;25;3255;1
515;25;3256;1
515;25;3257;1
515;25;1054;1
515;25;1105;1
515;25;1107;1
515;25;1108;1
515;25;1106;1
515;25;1109;1
515;25;1110;1
515;25;1119;1
515;25;1120;1
515;25;1121;1
515;25;1122;1
515;25;2529;1
515;25;2530;1
515;25;2531;1
515;25;1165;1
515;25;1166;1
515;25;3247;1
515;25;967;1
515;25;2151;1
515;25;968;1
515;25;969;1
515;25;978;1
515;25;3240;1
515;25;976;1
515;25;979;1
515;25;980;1
515;25;2267;1
515;25;2268;1
515;25;2721;1
515;25;2269;1
515;25;1102;1
515;25;1103;1
515;25;988;1
515;25;1104;1
515;25;1101;1
515;25;3121;1
515;25;2770;1
515;25;2771;1
515;25;2772;1
515;25;2773;1
515;25;2774;1
515;25;2775;1
515;25;1077;1
515;25;1085;1
515;25;1086;1
515;25;1087;1
515;25;1227;1
515;25;1228;1
515;25;726;1
515;25;727;1
515;25;728;1
515;25;729;1
515;25;3195;1
515;25;3196;1
515;25;3176;1
515;25;3177;1
515;25;3178;1
515;25;3179;1
515;25;1231;1
515;25;1232;1
515;25;720;1
515;25;721;1
515;25;722;1
515;25;723;1
515;25;724;1
515;25;725;1
515;25;1509;1
515;25;1510;1
515;25;1507;1
515;25;1508;1
515;25;2862;1
515;25;2863;1
515;25;1425;1
515;25;1426;1
515;25;1433;1
515;25;1434;1
515;25;1458;1
515;25;1459;1
515;25;2854;1
515;25;2855;1
515;25;2856;1
515;25;2857;1
515;25;2858;1
515;25;2859;1
515;25;3238;1
515;25;1427;1
515;25;1428;1
515;25;1419;1
515;25;1420;1
515;25;1429;1
515;25;1430;1
515;25;1423;1
515;25;1424;1
515;25;1486;1
515;25;1487;1
515;25;1431;1
515;25;1432;1
515;25;1421;1
515;25;1422;1
515;25;1490;1
515;25;1491;1
515;25;690;1
515;25;691;1
515;25;692;1
515;25;693;1
515;25;694;1
515;25;695;1
515;25;1201;1
515;25;1202;1
515;25;684;1
515;25;685;1
515;25;686;1
515;25;687;1
515;25;688;1
515;25;989;1
515;25;689;1
515;25;1199;1
