event_code, primary_location, direction, extent, diversion_advice, ltn, rds_cc, length_route_affected, speed_limit_advice, quantifier, supplementary_info, additional_event, detailed_diversion_instructions, destinations, cross_linkage_to_source_problem, start_unix_time, stop_unix_time, iso_cc, latitude, longitude, activate_unix_time, expire_unix_time, geocoded_location_list, iid, duration, control_code, separator, information_category
2050,349,0,1,0,32,12,65535,39,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90719,116.35261,1382713200,1382715000, ,0x0a39b17acdf6e914f0fabf9c081f01be,1,65535,255,218
2050,350,1,1,0,32,12,65535,31,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.92339,116.45511,1382713200,1382715000, ,0xbedcc838a9d71852dd94e8001af8cbdf,1,65535,255,218
2050,350,0,1,0,32,12,65535,26,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.92339,116.45511,1382713200,1382715000, ,0x50ea2c1cb4dbd9d2ab440cad42286559,1,65535,255,218
2050,351,1,1,0,32,12,65535,25,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.99259,116.22218,1382713200,1382715000, ,0xbe360628ddc1890a8795861ba299b0a0,1,65535,255,218
2050,353,0,1,0,32,12,65535,39,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.89692,116.25296,1382713200,1382715000, ,0xb1cc6d9910f57eb02465a4b7d5a34a75,1,65535,255,218
2050,354,1,1,0,32,12,65535,32,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.98547,116.31635,1382713200,1382715000, ,0x8431fe4f29440857fd3a0c92bf02e49c,1,65535,255,218
2050,355,1,1,0,32,12,65535,29,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.97598,116.31758,1382713200,1382715000, ,0xb303669919c97d6a7a824a50ad3be5cd,1,65535,255,218
2050,355,0,1,0,32,12,65535,31,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.97598,116.31758,1382713200,1382715000, ,0xb28b40d3f04334ee18620e138e7f7d39,1,65535,255,218
2050,356,0,1,0,32,12,65535,32,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.96702,116.32133,1382713200,1382715000, ,0x589f0595c2d7d80e6ff3451c6e3b9fb4,1,65535,255,218
2050,358,0,1,0,32,12,65535,34,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.9921,116.31586,1382713200,1382715000, ,0xafe1740e2f6f75f67eb15ab562f242b1,1,65535,255,218
2050,359,1,1,0,32,12,65535,37,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.99275,116.33284,1382713200,1382715000, ,0x27a3977af6baa0ded82d81e132c71b13,1,65535,255,218
2050,359,0,1,0,32,12,65535,23,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.99275,116.33284,1382713200,1382715000, ,0x4ac53581d016b92d4276e4d9efc47f20,1,65535,255,218
2050,360,1,1,0,32,12,65535,28,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.99337,116.35314,1382713200,1382715000, ,0x8596b470b692f34e512f50fe5cfb8ea2,1,65535,255,218
2050,362,0,1,0,32,12,65535,37,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,40.00094,116.35272,1382713200,1382715000, ,0x3a172455d851bdeab42ef7c9d599a53c,1,65535,255,218
2050,363,1,1,0,32,12,65535,35,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,40.00776,116.35242,1382713200,1382715000, ,0xfef6929fbb4cc10f38a7f012822bb8cd,1,65535,255,218
2050,363,0,1,0,32,12,65535,40,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,40.00776,116.35242,1382713200,1382715000, ,0x2290733927d9f8ac6a37ed34a7a324f2,1,65535,255,218
2050,364,1,1,0,32,12,65535,40,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,40.02235,116.35178,1382713200,1382715000, ,0xe159e0db7e3983eac57a65b55ed590b3,1,65535,255,218
2049,366,0,1,0,32,12,65535,36,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.99337,116.35314,1382713200,1382715000, ,0x75561b52da0fcd32765b5a59255c63ef,1,65535,255,218
2049,367,1,1,0,32,12,65535,32,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.99371,116.36509,1382713200,1382715000, ,0x5660b18d0e1d9c88550063bba8b07556,1,65535,255,218
2049,367,0,1,0,32,12,65535,32,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.99371,116.36509,1382713200,1382715000, ,0xf971b2b06a1ff86f588ec4888c3c7af0,1,65535,255,218
2049,368,1,1,0,32,12,65535,31,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.99382,116.3691,1382713200,1382715000, ,0x8c3b668d37d78c76318fccabc3f31ffc,1,65535,255,218
2049,368,0,1,0,32,12,65535,30,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.99382,116.3691,1382713200,1382715000, ,0x1b264d4f1fdd2286d0ca0bf9244a1d05,1,65535,255,218
2049,369,1,1,0,32,12,65535,41,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.9941,116.37576,1382713200,1382715000, ,0x41de02c59206b6e6c8b3470ee3a70a6e,1,65535,255,218
2050,371,0,1,0,32,12,65535,32,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.97672,116.36991,1382713200,1382715000, ,0xe334ed9730bbc59139e7003c6852cf60,1,65535,255,218
2050,372,1,1,0,32,12,65535,29,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.98194,116.36967,1382713200,1382715000, ,0x8f81418444d060a50f55af2e099fd9e5,1,65535,255,218
2050,372,0,1,0,32,12,65535,33,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.98194,116.36967,1382713200,1382715000, ,0x20accd62c003aa5e5f5ae8db124e04a8,1,65535,255,218
2050,373,0,1,0,32,12,65535,37,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.98737,116.36945,1382713200,1382715000, ,0x3c00e59ab9f44026fa224acee044b59b,1,65535,255,218
2050,374,1,1,0,32,12,65535,30,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.99382,116.3691,1382713200,1382715000, ,0xdf862a925d83fbcfc312d78fc895e4d6,1,65535,255,218
2050,376,0,1,0,32,12,65535,35,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.94865,116.37193,1382713200,1382715000, ,0x6eb665071541527e54b4a7f672d6db06,1,65535,255,218
2050,377,1,1,0,32,12,65535,34,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.95796,116.37108,1382713200,1382715000, ,0x046ee142bcf95cf9bd82922088f033bb,1,65535,255,218
2050,377,0,1,0,32,12,65535,38,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.95796,116.37108,1382713200,1382715000, ,0x0e6ef30ee932be2c1a22e9809b2aa734,1,65535,255,218
2050,378,1,1,0,32,12,65535,41,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.96788,116.37015,1382713200,1382715000, ,0xa0ea9785e1d28c11a9f515c57c7f7ce1,1,65535,255,218
2049,380,0,1,0,32,12,65535,32,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.94063,116.37268,1382713200,1382715000, ,0x129a00d3e3b49786efc36eb66e1eae0b,1,65535,255,218
2049,381,1,1,0,32,12,65535,33,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.94865,116.37193,1382713200,1382715000, ,0x70c0c5527075a26b2ca9f69ab0f7ed84,1,65535,255,218
2050,382,1,1,0,32,12,65535,25,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.92319,116.39374,1382713200,1382715000, ,0x16adaaaa27cd357902ae942ee7046bec,1,65535,255,218
2049,382,0,1,0,32,12,65535,42,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.92319,116.39374,1382713200,1382715000, ,0xc9e4e17146a7be9d1783800b28d3391e,1,65535,255,218
2050,384,0,1,0,32,12,65535,36,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.93365,116.41721,1382713200,1382715000, ,0x869e05b2c5671b2cb75184a14d9a42c7,1,65535,255,218
2050,385,1,1,0,32,12,65535,35,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.9337,116.42585,1382713200,1382715000, ,0x73cf2d153cf1697a0590e0c8e65d8f6a,1,65535,255,218
2050,385,0,1,0,32,12,65535,35,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.9337,116.42585,1382713200,1382715000, ,0x3da3ed0802bce1ab730610a2eac71aa8,1,65535,255,218
2050,386,1,1,0,32,12,65535,36,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.93375,116.43414,1382713200,1382715000, ,0x6fe888e712e997903e9d07f08be573b2,1,65535,255,218
2049,387,1,1,0,32,12,65535,29,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.92433,116.40633,1382713200,1382715000, ,0xa48d685b840f283e6ba4dd23d61018f8,1,65535,255,218
2050,387,0,1,0,32,12,65535,42,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.92433,116.40633,1382713200,1382715000, ,0xb6ad0dfb432ec473acbedc86db73a42a,1,65535,255,218
2050,389,0,1,0,32,12,65535,32,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.93348,116.3963,1382713200,1382715000, ,0xbbec67ca16947b20c7071aa1fa25e6d5,1,65535,255,218
2050,390,1,1,0,32,12,65535,32,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.93348,116.40581,1382713200,1382715000, ,0x9dd948f1ee04c08cca62665581c0a194,1,65535,255,218
2050,390,0,1,0,32,12,65535,23,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.93348,116.40581,1382713200,1382715000, ,0x51fea68c25eb8cbd0db53e3d63b73128,1,65535,255,218
2050,391,1,1,0,32,12,65535,25,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.93345,116.40888,1382713200,1382715000, ,0x1ec13a89b4a0ef1343d4dd0fcc050aa9,1,65535,255,218
2050,393,1,1,0,32,12,65535,30,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.94086,116.40856,1382713200,1382715000, ,0x473a6ea0c706dd9dceb3e2c09faf08de,1,65535,255,218
2050,395,1,1,0,32,12,65535,26,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.93345,116.40888,1382713200,1382715000, ,0x784c233fbf151058e3908035e1535fb9,1,65535,255,218
2050,397,0,1,0,32,12,65535,37,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.96895,116.40748,1382713200,1382715000, ,0xd270c5eb1ff92f48a4e6aed5a69e4102,1,65535,255,218
2050,398,1,1,0,32,12,65535,40,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90741,116.25301,1382713200,1382715000, ,0x5e9563c9bb74c0cdad1cabdb58fec8d4,1,65535,255,218
2049,399,0,1,0,32,12,65535,50,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90741,116.25301,1382713200,1382715000, ,0xedfb48741b2859bc78555e79f78974b7,1,65535,255,218
2050,400,1,1,0,32,12,65535,41,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90745,116.26468,1382713200,1382715000, ,0x1e7b2408b2e15a2e71774bf226845b85,1,65535,255,218
2050,400,0,1,0,32,12,65535,43,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90745,116.26468,1382713200,1382715000, ,0x17f4fc2818e9f5b9196a72c8cc09e635,1,65535,255,218
2049,402,0,1,0,32,12,65535,44,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90719,116.35653,1382713200,1382715000, ,0x1e2bcb94c4556c3849def550ae2c3079,1,65535,255,218
2049,403,1,1,0,32,12,65535,45,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90721,116.36326,1382713200,1382715000, ,0xae48d1201424af98fc9bec7fa1a68646,1,65535,255,218
2050,403,0,1,0,32,12,65535,43,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90721,116.36326,1382713200,1382715000, ,0xdfcabdf6ca52c1346b1102b6f2183dee,1,65535,255,218
2049,404,1,1,0,32,12,65535,46,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90725,116.37406,1382713200,1382715000, ,0x8d58958fb2fcbff450b67541d2508b15,1,65535,255,218
2049,407,1,1,0,32,12,65535,51,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90849,116.4271,1382713200,1382715000, ,0xe34059a7021e741084d6f0538775634a,1,65535,255,218
2049,407,0,1,0,32,12,65535,44,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90849,116.4271,1382713200,1382715000, ,0x963528db50cf0b0a49de4cacb89f58d0,1,65535,255,218
2049,408,1,1,0,32,12,65535,49,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90853,116.43581,1382713200,1382715000, ,0x3bd18ce0c933214f51f7316526c3abfd,1,65535,255,218
2051,409,1,1,0,32,12,65535,21,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.91212,116.4269,1382713200,1382715000, ,0x8b4df0c4d2dede86615058b6fff18a25,1,65535,255,218
2050,409,0,1,0,32,12,65535,37,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.91212,116.4269,1382713200,1382715000, ,0xd148a537dcca6d27723d94e06a50623c,1,65535,255,218
2050,410,1,1,0,32,12,65535,24,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.91561,116.42668,1382713200,1382715000, ,0x0ea619daf8c8545fe6d9a81937196229,1,65535,255,218
2050,410,0,1,0,32,12,65535,36,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.91561,116.42668,1382713200,1382715000, ,0xc1f68157f4f2c5e0f6cc2822662041df,1,65535,255,218
2051,411,1,1,0,32,12,65535,27,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.91924,116.46154,1382713200,1382715000, ,0xaebfe5eda088bbbeabd04553c9d7912f,1,65535,255,218
2050,412,1,1,0,32,12,65535,34,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.92421,116.44069,1382713200,1382715000, ,0x3f9efe2925864bddd5eb1d3ce212fc32,1,65535,255,218
2050,412,0,1,0,32,12,65535,32,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.92421,116.44069,1382713200,1382715000, ,0xe475c23d202c04b921c69a27132518e0,1,65535,255,218
2050,413,0,1,0,32,12,65535,34,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.93238,116.33374,1382713200,1382715000, ,0x769247cc0044dcd05e6bc541f4cfa77d,1,65535,255,218
2049,415,1,1,0,32,12,65535,44,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.93232,116.31978,1382713200,1382715000, ,0x8d5abde00635076f447b23f0955d3a81,1,65535,255,218
2050,415,0,1,0,32,12,65535,41,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.93232,116.31978,1382713200,1382715000, ,0x0ace13138ea421f7306ce5da80db6396,1,65535,255,218
2050,416,1,1,0,32,12,65535,38,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.93238,116.33374,1382713200,1382715000, ,0xe3f7801276a13afa828d7d952809c4cd,1,65535,255,218
2049,418,1,1,0,32,12,65535,72,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.92478,116.19781,1382713200,1382715000, ,0x38165a96ffb680b17610d603c86cf57c,1,65535,255,218
2049,418,0,1,0,32,12,65535,65,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.92478,116.19781,1382713200,1382715000, ,0x18262e270f2521b6afef064dcc1dfa99,1,65535,255,218
2049,419,1,1,0,32,12,65535,70,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.92471,116.21222,1382713200,1382715000, ,0x52f2222d36a16c7d2fb85e29daba84de,1,65535,255,218
2049,419,0,1,0,32,12,65535,63,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.92471,116.21222,1382713200,1382715000, ,0x282ac64fef7bcd9792e961c4524bb5db,1,65535,255,218
2049,420,1,1,0,32,12,65535,65,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.92583,116.25293,1382713200,1382715000, ,0x422d281f2bc693eec2a46116c278ec14,1,65535,255,218
2049,420,0,1,0,32,12,65535,62,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.92583,116.25293,1382713200,1382715000, ,0x0169169b4438247a4744c14cf08a89c3,1,65535,255,218
2050,421,1,1,0,32,12,65535,35,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.95403,116.41895,1382713200,1382715000, ,0x6ce9534862439ee20d10a745c65a2bc0,1,65535,255,218
2050,421,0,1,0,32,12,65535,29,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.95403,116.41895,1382713200,1382715000, ,0x8a941d3e75cfcd12859a3e90c054e089,1,65535,255,218
2050,422,1,1,0,32,12,65535,28,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.95734,116.41857,1382713200,1382715000, ,0x556463daff1c58aef3b471ef6f903796,1,65535,255,218
2050,422,0,1,0,32,12,65535,31,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.95734,116.41857,1382713200,1382715000, ,0x553974eb2844387926631a04dd09eeab,1,65535,255,218
2050,423,1,1,0,32,12,65535,29,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.96206,116.41843,1382713200,1382715000, ,0xef01ca7b7f66e8b8947486fae5e2e24b,1,65535,255,218
2050,423,0,1,0,32,12,65535,34,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.96206,116.41843,1382713200,1382715000, ,0x58595fee8c48eb434dc163b8012ceff6,1,65535,255,218
2050,424,0,1,0,32,12,65535,33,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.88389,116.42085,1382713200,1382715000, ,0xbb3e9d3ed397215f2eb059bca4b327d8,1,65535,255,218
2050,426,1,1,0,32,12,65535,34,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.88964,116.29506,1382713200,1382715000, ,0x898156afe3aab0afc2092851e78f498a,1,65535,255,218
2050,426,0,1,0,32,12,65535,36,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.88964,116.29506,1382713200,1382715000, ,0xdfd7840a2e307ccac272ad90c0f8551c,1,65535,255,218
2050,427,1,1,0,32,12,65535,37,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.99337,116.35314,1382713200,1382715000, ,0x182bedb529c35a17d5d836ec0465d5a8,1,65535,255,218
2050,427,0,1,0,32,12,65535,41,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.99337,116.35314,1382713200,1382715000, ,0xa052bc88119236bc0bf72545c933b445,1,65535,255,218
2050,428,1,1,0,32,12,65535,38,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,40.00094,116.35272,1382713200,1382715000, ,0xf30eaf59cb7d6e2129bc9ca6dd70617a,1,65535,255,218
2051,429,1,1,0,32,12,65535,17,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.95152,116.39546,1382713200,1382715000, ,0x1ac195f64b5d9c1cc199d2f0a9b7ee8c,1,65535,255,218
2050,429,0,1,0,32,12,65535,43,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.95152,116.39546,1382713200,1382715000, ,0x9fdf22f352a89964e9875cf4d63db55d,1,65535,255,218
2050,430,1,1,0,32,12,65535,36,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.96311,116.39485,1382713200,1382715000, ,0x10fdebff9b44abcd051a888a689e25ca,1,65535,255,218
2050,430,0,1,0,32,12,65535,39,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.96311,116.39485,1382713200,1382715000, ,0xb09a66ccede4099cc5ce874e8798f6fe,1,65535,255,218
2050,431,1,1,0,32,12,65535,33,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90741,116.25301,1382713200,1382715000, ,0x595fdf90bc62dc22c546a746ad7f1fe2,1,65535,255,218
2050,431,0,1,0,32,12,65535,34,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90741,116.25301,1382713200,1382715000, ,0xdcb7238e5ee8ab4c8af211b0b506665e,1,65535,255,218
2050,433,0,1,0,32,12,65535,31,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.80742,116.40247,1382713200,1382715000, ,0x18526f18bf1378afe1bba3f9c0c4c091,1,65535,255,218
2050,435,0,1,0,32,12,65535,35,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.93345,116.40888,1382713200,1382715000, ,0xeaca8f71002ac2b5e8d40d4997765444,1,65535,255,218
2050,436,1,1,0,32,12,65535,29,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.93365,116.41721,1382713200,1382715000, ,0x23616bab89d474a7e2e980af843699c5,1,65535,255,218
2050,438,0,1,0,32,12,65535,40,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.96788,116.37015,1382713200,1382715000, ,0x225f4aae7d1933d1cfcd5b56e0a2661e,1,65535,255,218
2050,439,1,1,0,32,12,65535,33,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.97672,116.36991,1382713200,1382715000, ,0xa3dff5f4f33e8f568c8d32e12461f605,1,65535,255,218
2049,441,0,1,0,32,12,65535,33,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.93257,116.37302,1382713200,1382715000, ,0xfc8705d412f4b2499157c194c40b8296,1,65535,255,218
2049,442,1,1,0,32,12,65535,36,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.94063,116.37268,1382713200,1382715000, ,0xd0d216750892cf343e45139fce2a8a7b,1,65535,255,218
2050,443,1,1,0,32,12,65535,28,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.91288,116.2951,1382713200,1382715000, ,0x5a93c7d19ccd7557ee3f3fab07ac01fc,1,65535,255,218
2050,443,0,1,0,32,12,65535,37,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.91288,116.2951,1382713200,1382715000, ,0xda77b3bd3482442d002ea231a240f0a4,1,65535,255,218
2050,445,1,1,0,32,12,65535,33,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.92331,116.46163,1382713200,1382715000, ,0xfb9c3d77406401ebde872542860557df,1,65535,255,218
2050,445,0,1,0,32,12,65535,25,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.92331,116.46163,1382713200,1382715000, ,0x0a88a84741f9506b9e969dddc5e6e234,1,65535,255,218
2050,447,1,1,0,32,12,65535,29,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.9233,116.46699,1382713200,1382715000, ,0xf6ad7fce6e6ee03e6d54e4c0e571e944,1,65535,255,218
2050,447,0,1,0,32,12,65535,22,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.9233,116.46699,1382713200,1382715000, ,0x1a2eac413ad530ac2b142dacb535e506,1,65535,255,218
2050,448,1,1,0,32,12,65535,31,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.92323,116.46993,1382713200,1382715000, ,0x64900b8ecaa671b60d30eb4b24e81744,1,65535,255,218
2050,448,0,1,0,32,12,65535,30,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.92323,116.46993,1382713200,1382715000, ,0x23e125ed328dd245263b428cffce1fba,1,65535,255,218
2050,449,1,1,0,32,12,65535,30,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.92313,116.47297,1382713200,1382715000, ,0xd2459d1612df7bce4996975f3630e519,1,65535,255,218
2050,449,0,1,0,32,12,65535,29,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.92313,116.47297,1382713200,1382715000, ,0xa3040cea9671896cead1e5bdf78b83d3,1,65535,255,218
2050,451,0,1,0,32,12,65535,28,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.93257,116.37302,1382713200,1382715000, ,0xd1aba61f925407c7253f2c4926030fe6,1,65535,255,218
2050,452,1,1,0,32,12,65535,41,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.93281,116.37683,1382713200,1382715000, ,0xd3e38f5e50bf3443b2351f399a02c81e,1,65535,255,218
2050,452,0,1,0,32,12,65535,34,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.93281,116.37683,1382713200,1382715000, ,0x05d3c60113fa5f822da3448b0665efc5,1,65535,255,218
2050,453,1,1,0,32,12,65535,25,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.89943,116.36338,1382713200,1382715000, ,0x204e7b20886f1bb972a225755faaef9d,1,65535,255,218
2050,453,0,1,0,32,12,65535,41,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.89943,116.36338,1382713200,1382715000, ,0x8e4007ea46f6ad4be9799004e60f51ea,1,65535,255,218
2050,455,0,1,0,32,12,65535,36,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.89978,116.37438,1382713200,1382715000, ,0x283d6015164403bdac8981d1b09b8060,1,65535,255,218
2050,457,0,1,0,32,12,65535,38,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.9001,116.3842,1382713200,1382715000, ,0xaeb6c3e3bf6f69e48bc07ef65aa8dc8b,1,65535,255,218
2050,458,1,1,0,32,12,65535,37,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90032,116.39177,1382713200,1382715000, ,0x56d3f9be59ed5b24dca9dd8853a451c1,1,65535,255,218
2050,458,0,1,0,32,12,65535,33,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90032,116.39177,1382713200,1382715000, ,0xa7f56d0ee9084f278fd0af7f354d59cb,1,65535,255,218
2050,460,1,1,0,32,12,65535,31,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.94542,116.40836,1382713200,1382715000, ,0x630d8ee2f6845dca09dee2cb6431aab0,1,65535,255,218
2050,460,0,1,0,32,12,65535,32,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.94542,116.40836,1382713200,1382715000, ,0x538566173f6d91ee789a09e309374424,1,65535,255,218
2050,461,1,1,0,32,12,65535,40,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.96212,116.40793,1382713200,1382715000, ,0xebb46e9df1277efae9e94c511265deef,1,65535,255,218
2050,461,0,1,0,32,12,65535,39,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.96212,116.40793,1382713200,1382715000, ,0x44b3684c98c424b6c489739acc8bb552,1,65535,255,218
2050,462,1,1,0,32,12,65535,35,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90739,116.22111,1382713200,1382715000, ,0xfe70259d6e0740b333cc0e0a06e343dc,1,65535,255,218
2050,462,0,1,0,32,12,65535,40,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90739,116.22111,1382713200,1382715000, ,0x23fed56f72ba9c2a9f4f1a6084bcaf22,1,65535,255,218
2050,463,1,1,0,32,12,65535,31,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90748,116.29512,1382713200,1382715000, ,0x0426354deab82a0a38dbb19f3051171b,1,65535,255,218
2050,463,0,1,0,32,12,65535,40,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90748,116.29512,1382713200,1382715000, ,0xb9167b3cb864321a8a680d2eded355c7,1,65535,255,218
2050,464,1,1,0,32,12,65535,40,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,39.90739,116.23577,1382713200,1382715000, ,0xd74ec755ede5d3fbf29620e228799907,1,65535,255,218
