CID;TABCD;LCD;ALLOCATED
501;11;18071;1
501;11;31074;1
501;11;31075;1
501;11;31076;1
501;11;31077;1
501;11;31078;1
501;11;31079;1
501;11;31325;1
501;11;31326;1
501;11;31327;1
501;11;30240;1
501;11;30241;1
501;11;30238;1
501;11;30239;1
501;11;30254;1
501;11;30255;1
501;11;30242;1
501;11;30243;1
501;11;30226;1
501;11;30227;1
501;11;30210;1
501;11;30211;1
501;11;30220;1
501;11;30221;1
501;11;30222;1
501;11;30223;1
501;11;30201;1
501;11;30202;1
501;11;30203;1
501;11;30205;1
501;11;30206;1
501;11;30207;1
501;11;30236;1
501;11;30237;1
501;11;30244;1
501;11;30245;1
501;11;30246;1
501;11;30247;1
501;11;30230;1
501;11;30231;1
501;11;30252;1
501;11;30253;1
501;11;30248;1
501;11;30249;1
501;11;30250;1
501;11;30251;1
501;11;30729;1
501;11;30730;1
501;11;30731;1
501;11;31010;1
501;11;31011;1
501;11;31012;1
501;11;31013;1
501;11;31014;1
501;11;31015;1
501;11;31016;1
501;11;31017;1
501;11;31018;1
501;11;31019;1
501;11;31020;1
501;11;12051;1
501;11;12052;1
501;11;12053;1
501;11;12054;1
501;11;12055;1
501;11;12056;1
501;11;12057;1
501;11;12058;1
501;11;12059;1
501;11;12060;1
501;11;42051;1
501;11;42052;1
501;11;42053;1
501;11;42054;1
501;11;42055;1
501;11;42056;1
501;11;42057;1
501;11;24051;1
501;11;24052;1
501;11;24053;1
501;11;24054;1
501;11;24055;1
501;11;24056;1
501;11;24057;1
501;11;56;1
501;11;57;1
501;11;58;1
501;11;59;1
501;11;60;1
501;11;61;1
501;11;36051;1
501;11;36052;1
501;11;36053;1
501;11;36054;1
501;11;30051;1
501;11;30052;1
501;11;30053;1
501;11;30054;1
501;11;30055;1
501;11;30070;1
501;11;30056;1
501;11;30057;1
501;11;30058;1
501;11;30059;1
501;11;30060;1
501;11;6051;1
501;11;6065;1
501;11;6052;1
501;11;6053;1
501;11;6054;1
501;11;6055;1
501;11;6056;1
501;11;6057;1
501;11;6058;1
501;11;6059;1
501;11;6060;1
501;11;6061;1
501;11;6062;1
501;11;6063;1
501;11;48051;1
501;11;48052;1
501;11;48053;1
501;11;48054;1
501;11;48058;1
501;11;48055;1
501;11;48056;1
501;11;48057;1
501;11;48059;1
501;11;31264;1
501;11;31265;1
501;11;31266;1
501;11;31267;1
501;11;31408;1
501;11;31409;1
501;11;31410;1
501;11;31411;1
501;11;31412;1
501;11;30999;1
501;11;31000;1
501;11;31001;1
501;11;31080;1
501;11;31081;1
501;11;31082;1
501;11;31083;1
501;11;31084;1
501;11;31085;1
501;11;31086;1
501;11;31087;1
501;11;31277;1
501;11;31278;1
501;11;31279;1
501;11;31280;1
501;11;31281;1
501;11;31486;1
501;11;31487;1
501;11;31488;1
501;11;31489;1
501;11;30946;1
501;11;30947;1
501;11;30948;1
501;11;30949;1
501;11;30950;1
501;11;30951;1
501;11;30952;1
501;11;30953;1
501;11;31198;1
501;11;31199;1
501;11;31200;1
501;11;31207;1
501;11;31208;1
501;11;31209;1
501;11;31348;1
501;11;31349;1
501;11;31350;1
501;11;31351;1
501;11;31352;1
501;11;31649;1
501;11;31650;1
501;11;31651;1
501;11;30530;1
501;11;30531;1
501;11;30532;1
501;11;30533;1
501;11;30534;1
501;11;30535;1
501;11;30536;1
501;11;30537;1
501;11;30538;1
501;11;30539;1
501;11;30540;1
501;11;30541;1
501;11;30542;1
501;11;31573;1
501;11;31574;1
501;11;31575;1
501;11;31576;1
501;11;31577;1
501;11;31578;1
501;11;30812;1
501;11;30813;1
501;11;30814;1
501;11;30815;1
501;11;30817;1
501;11;30818;1
501;11;31490;1
501;11;31491;1
501;11;31492;1
501;11;31493;1
501;11;31494;1
501;11;31495;1
501;11;31652;1
501;11;31653;1
501;11;31654;1
501;11;31655;1
501;11;31175;1
501;11;31176;1
501;11;31177;1
501;11;31178;1
501;11;31179;1
501;11;31180;1
501;11;30782;1
501;11;30783;1
501;11;30784;1
501;11;30785;1
501;11;30786;1
501;11;30787;1
501;11;30788;1
501;11;30789;1
501;11;30507;1
501;11;30508;1
501;11;30509;1
501;11;30510;1
501;11;30511;1
501;11;30512;1
501;11;30513;1
501;11;30492;1
501;11;30493;1
501;11;30494;1
501;11;30495;1
501;11;30496;1
501;11;30498;1
501;11;30499;1
501;11;30904;1
501;11;30905;1
501;11;30906;1
501;11;30907;1
501;11;30908;1
501;11;30909;1
501;11;30910;1
501;11;30911;1
501;11;30912;1
501;11;31042;1
501;11;31043;1
501;11;31044;1
501;11;31632;1
501;11;31633;1
501;11;31634;1
501;11;31635;1
501;11;31636;1
501;11;30776;1
501;11;30777;1
501;11;30778;1
501;11;30779;1
501;11;30780;1
501;11;30781;1
501;11;30264;1
501;11;30265;1
501;11;30266;1
501;11;30267;1
501;11;30270;1
501;11;30271;1
501;11;30543;1
501;11;30544;1
501;11;30545;1
501;11;30546;1
501;11;31151;1
501;11;30547;1
501;11;30548;1
501;11;30549;1
501;11;30550;1
501;11;30551;1
501;11;30552;1
501;11;30553;1
501;11;30268;1
501;11;30269;1
501;11;31660;1
501;11;31661;1
501;11;31662;1
501;11;31663;1
501;11;31664;1
501;11;31665;1
501;11;30256;1
501;11;30257;1
501;11;30262;1
501;11;30263;1
501;11;30272;1
501;11;30273;1
501;11;31465;1
501;11;31466;1
501;11;31467;1
501;11;31468;1
501;11;30224;1
501;11;30225;1
501;11;30851;1
501;11;30852;1
501;11;30853;1
501;11;30854;1
501;11;30855;1
501;11;30856;1
501;11;30857;1
501;11;30858;1
501;11;30859;1
501;11;30860;1
501;11;30861;1
501;11;30862;1
501;11;30863;1
501;11;30864;1
501;11;30865;1
501;11;30866;1
501;11;30867;1
501;11;30868;1
501;11;30869;1
501;11;31256;1
501;11;31257;1
501;11;31258;1
501;11;31250;1
501;11;31251;1
501;11;31252;1
501;11;31253;1
501;11;31254;1
501;11;31255;1
501;11;31026;1
501;11;31027;1
501;11;31028;1
501;11;31029;1
501;11;30982;1
501;11;30959;1
501;11;30983;1
501;11;30984;1
501;11;31287;1
501;11;31291;1
501;11;31288;1
501;11;31289;1
501;11;31290;1
501;11;31292;1
501;11;31293;1
501;11;31294;1
501;11;31295;1
501;11;31112;1
501;11;31113;1
501;11;31114;1
501;11;31115;1
501;11;31116;1
501;11;31117;1
501;11;31118;1
501;11;31119;1
501;11;31120;1
501;11;31121;1
501;11;31122;1
501;11;31328;1
501;11;31329;1
501;11;31330;1
501;11;31331;1
501;11;31305;1
501;11;31306;1
501;11;31307;1
501;11;31308;1
501;11;31309;1
501;11;31310;1
501;11;30661;1
501;11;30664;1
501;11;30665;1
501;11;30655;1
501;11;30656;1
501;11;30657;1
501;11;30658;1
501;11;30659;1
501;11;30660;1
