CID;LID;NID;NAME;NCOMMENT
506;1;1301;临湘收费站;
506;1;1302;临湘服务区;
506;1;1355;Ｘ０１８;
506;1;1356;羊楼司服务区;
506;1;1326;京港澳高速公路株洲段;
506;1;1327;朱亭服务区;
506;1;1328;ＸＢ２０;
506;1;1329;Ｓ３１３;
506;1;1330;伞铺服务区;
506;1;1331;天易公路;
506;1;1614;韭菜园路;
506;1;1811;桔园路;
506;1;1622;王家冲路;
506;1;2021;Ｘ０３０;
506;1;1693;天华中路;
506;1;2056;林大路;
506;1;1606;木莲路;
506;1;2035;刘家冲北路;
506;1;1439;湘府中路;
506;1;2054;迎新路;
506;1;2055;正塘坡路;
506;1;1605;新韶东路;
506;1;2049;刘家冲中路;
506;1;2027;时代阳光大道西;
506;1;2050;杉木冲中路;
506;1;1893;长园路;
506;1;2720;龙王港路;
506;1;1764;麓景路;
506;1;1526;麓谷大道;
506;1;2090;咸嘉湖西路;
506;1;1593;麓山路;
506;1;1542;牌楼路;
506;1;2774;登高路;
506;1;2089;榨坊坡;
506;1;2799;林语路;
506;1;2775;麓松路至岳麓西大道;
506;1;2022;塘冲;
506;1;2023;新雨路;
506;1;2768;西子街;
506;1;1656;马王堆中路;
506;1;2062;民主路;
506;1;2084;天华北路;
506;1;2042;木莲东路;
506;1;1645;杨子路;
506;1;2716;木莲西路;
506;1;2057;新姚北路;
506;1;2804;罗家嘴立交桥;
506;1;1714;汽配城路;
506;1;1591;江垸子;
506;1;1615;清水塘路;
506;1;2800;晨光艺术幼儿园;
506;1;2776;沙湾路;
506;1;2777;枫山路;
506;1;1627;蓉园路;
506;1;1629;竹园路;
506;1;1621;砂子塘路;
506;1;2778;杉木冲东路;
506;1;2029;万芙北路;
506;1;2051;杉木冲西路;
506;1;2052;五凌路;
506;1;1829;申湘路;
506;1;1807;盛世路;
506;1;2028;万芙中路;
506;1;2048;书香路;
506;1;1604;新韶西路;
506;1;1643;树木岭路;
506;1;1639;体育馆路;
506;1;2762;体院路;
506;1;2085;灰埠路;
506;1;2719;天剑路;
506;1;1407;银盆南路;
506;1;2779;曲苑路;
506;1;1780;年嘉湖隧道;
506;1;1557;金利路;
506;1;2045;万芙南路;
506;1;2030;戚家冲;
506;1;2780;万家丽北路至西霞路;
506;1;2717;Ｘ０４１（旧）;
506;1;2782;天际岭隧道（万家丽中路）;
506;1;2801;长株公路;
506;1;2781;天际岭隧道;
506;1;1813;王府花园路;
506;1;2082;星沙大道西侧;
506;1;2083;星沙大道东侧;
506;1;2093;望岳路;
506;1;1580;梅溪湖路;
506;1;2727;西二环辅路;
506;1;2729;岳麓大道北;
506;1;2031;横冲;
506;1;1684;咸嘉湖路;
506;1;1685;望岳南路;
506;1;2032;金星中路西侧;
506;1;2033;金星中路东侧;
506;1;2805;观湖苑;
506;1;1819;玉兰路;
506;1;2802;杨家湾;
506;1;1408;丽臣路;
506;1;2066;彩霞路;
506;1;2773;秋月路;
506;1;2046;湘江南路;
506;1;2047;上中朋;
506;1;2783;橘子洲大桥;
506;1;1900;Ｘ０６５;
506;1;1543;银盆北路;
506;1;1809;黄泥河路;
506;1;2784;银盆岭大桥;
506;1;1626;晓园路;
506;1;1602;新姚中路;
506;1;1603;新韶中路;
506;1;2106;雅雀湖路;
506;1;2040;潇湘北路南侧;
506;1;2041;潇湘北路北侧;
506;1;2724;银双路;
506;1;2723;岳华路;
506;1;2787;年嘉湖隧道（晚报大道）;
506;1;2786;年嘉湖隧道（东风路）;
506;1;2063;营盘路隧道;
506;1;2806;岳临高速公路;
506;1;2808;服务区;
506;1;2809;Ｘ０７９;
506;1;2810;停车区;
506;1;2789;银盆岭大桥（湘江中路）;
506;1;2096;岳麓大道辅路;
506;1;2097;杨西冲;
506;1;2068;欣娜路;
506;1;2069;青竹湖路东延线;
506;1;1668;梓园路;
506;1;1666;纬二路;
