CID;LID;NID;NTRANSLATION
519;2;1063;le yuan dao
519;3;1063;Leyuan Ave
519;2;1066;huang pu nan lu
519;3;1066;Huangpu South Rd
519;2;1067;yue xiu lu
519;3;1067;Yuexiu Rd
519;2;1069;long chang lu
519;3;1069;Longchang Rd
519;2;1070;jian chang dao
519;3;1070;Jianchang Ave
519;2;1071;zhong shan bei lu
519;3;1071;Zhongshan North Rd
519;2;1073;tai zhou lu
519;3;1073;Taizhou Rd
519;2;1078;shui chan qian jie
519;3;1078;Shuichan Front St
519;2;1079;zhong fang qian jie
519;3;1079;Zhongfang Front St
519;2;1081;ge xin dao
519;3;1081;Gexin Ave
519;2;1082;yang yu chi lu
519;3;1082;Yangyuchi Rd
519;2;1087;hong mei dao
519;3;1087;Hongmei Ave
519;2;1091;yuan wei lu
519;3;1091;Yuanwei Rd
519;2;1093;yue wei lu
519;3;1093;Yuewei Rd
519;2;1094;chen wei lu
519;3;1094;Chenwei Rd
519;2;1095;su wei lu
519;3;1095;Suwei Rd
519;2;1097;lv wei lu
519;3;1097;Lvwei Rd
519;2;1098;diao wei lu
519;3;1098;Diaowei Rd
519;2;1101;wu ma lu
519;3;1101;Wumalu
519;2;1102;zhong shan lu
519;3;1102;Zhongshan Rd
519;2;1104;shi zi lin da jie
519;3;1104;Shizilin Ave
519;2;1105;jian guo dao
519;3;1105;Jianguo Ave
519;2;1109;sheng li lu
519;3;1109;Shengli Rd
519;2;1116;xin kai da jie
519;3;1116;Xinkai Ave
519;2;1118;jin gang qiao
519;3;1118;Jin'gang Brg
519;2;1123;xiang wei lu
519;3;1123;Xiangwei Rd
519;2;1126;yu wei lu
519;3;1126;Yuwei Rd
519;2;1127;gang wei lu
519;3;1127;Gangwei Rd
519;2;1129;xin da lu
519;3;1129;Xindalu
519;2;1144;rong ji da jie
519;3;1144;Rongji Ave
519;2;1145;duo lun dao
519;3;1145;Duolun Ave
519;2;1149;chi feng dao
519;3;1149;Chifeng Ave
519;2;1155;tai er zhuang nan lu
519;3;1155;Taierzhuang South Rd
519;2;1157;bo ai dao
519;3;1157;Boai Ave
519;2;1159;min zu lu
519;3;1159;Minzu Rd
519;2;1160;min sheng lu
519;3;1160;Minsheng Rd
519;2;1161;wu jing lu
519;3;1161;Wujing Rd
519;2;1162;hai he dong lu
519;3;1162;Haihe East Rd
519;2;1167;hua chang dao
519;3;1167;Huachang Ave
519;2;1169;xin zhao lu
519;3;1169;Xinzhao Rd
519;2;1170;xin kai lu
519;3;1170;Xinkai Rd
519;2;1176;liu jing lu
519;3;1176;Liujing Rd
519;2;1181;shi wu jing lu
519;3;1181;Shiwujing Rd
519;2;1182;da zhi gu zhong lu
519;3;1182;Dazhigu Middle Rd
519;2;1184;da gu bei lu
519;3;1184;Dagu North Rd
519;2;1185;xu zhou dao
519;3;1185;Xuzhou Ave
519;2;1186;qu fu dao
519;3;1186;Qufu Ave
519;2;1187;jie fang bei lu
519;3;1187;Jiefang North Rd
519;2;1188;ying kou dao
519;3;1188;Yingkou Ave
519;2;1189;ha er bin dao
519;3;1189;Haerbin Ave
519;2;1195;da gu qiao
519;3;1195;Dagu Brg
519;2;1198;gui yang lu
519;3;1198;Guiyang Rd
519;2;1200;xi ning dao
519;3;1200;Xining Ave
519;2;1201;jin zhou dao
519;3;1201;Jinzhou Ave
519;2;1204;kun ming lu
519;3;1204;Kunming Rd
519;2;1222;qi xiang tai lu
519;3;1222;Qixiangtai Rd
519;2;1225;wu jia yao da jie
519;3;1225;Wujiayao Ave
519;2;1226;tong an dao
519;3;1226;Tongan Ave
519;2;1227;dian tai dao
519;3;1227;Diantai Ave
519;2;1230;xi kang lu
519;3;1230;Xikang Rd
519;2;1231;yun nan lu
519;3;1231;Yunnan Rd
519;2;1232;gui lin lu
519;3;1232;Guilin Rd
519;2;1237;you yi bei lu
519;3;1237;Youyi North Rd
519;2;1239;shan tou lu
519;3;1239;Shantou Rd
519;2;1243;xi lou hou jie
519;3;1243;Xilou Back St
519;2;1251;ping jiang dao
519;3;1251;Pingjiang Ave
519;2;1253;qian jin dao
519;3;1253;Qianjin Ave
519;2;1260;guang dong lu
519;3;1260;Guangdong Rd
519;2;1264;yong an dao
519;3;1264;Yongan Ave
519;2;1265;jiu long lu
519;3;1265;Jiulong Rd
519;2;1266;shao xing dao
519;3;1266;Shaoxing Ave
519;2;1267;he fei dao
519;3;1267;Hefei Ave
519;2;1271;ma chang dao
519;3;1271;Machang Ave
519;2;1273;feng hua dao
519;3;1273;Fenghua Ave
519;2;1274;li min dao
519;3;1274;Limin Ave
519;2;1277;mei jiang dao
519;3;1277;Meijiang Ave
519;2;1282;ping shan dao
519;3;1282;Pingshan Ave
519;2;1287;sui jiang dao
519;3;1287;Suijiang Ave
519;2;1290;hong yuan dao
519;3;1290;Hongyuan Ave
519;2;1291;sai da lu
519;3;1291;Saida Rd
519;2;1293;xing hua si zhi lu
519;3;1293;Xinghuasi Byp
519;2;1296;xin yuan dao
519;3;1296;Xinyuan Ave
519;2;1301;min he dao
519;3;1301;Minhe Ave
519;2;1306;hua long dao
519;3;1306;Hualong Ave
519;2;1307;xin guang lu
519;3;1307;Xinguang Rd
519;2;1310;jin zhong he dong jie
519;3;1310;Jinzhonghe East St
519;2;1319;dong ting lu
519;3;1319;Dongting Rd
519;2;1321;wu shui dao
519;3;1321;Wushui Ave
519;2;1323;nu jiang dao
519;3;1323;Nujiang Ave
519;2;1329;lu shui dao
519;3;1329;Lushui Ave
519;2;1332;dong jiang dao
519;3;1332;Dongjiang Ave
519;2;1333;yu jiang dao
519;3;1333;Yujiang Ave
519;2;1342;yi lin lu
519;3;1342;Yilin Rd
519;2;1344;cheng lin dao
519;3;1344;Chenglin Ave
519;2;1345;wei guo dao
519;3;1345;Weiguo Ave
519;2;1347;jin bin da dao
519;3;1347;Jinbin Blvd
519;2;1348;tai chang lu
519;3;1348;Taichang Rd
519;2;1350;kun lun lu
519;3;1350;Kunlun Rd
519;2;1351;sha liu bei lu
519;3;1351;Shaliu North Rd
519;2;1354;nan ma lu
519;3;1354;Nanma Rd
519;2;1355;nan cheng jie
519;3;1355;Nancheng St
519;2;1359;zi ya he nan lu
519;3;1359;Ziyahe South Rd
519;2;1367;li shuang lu
519;3;1367;Lishuang Rd
519;2;1378;wu hao di lu
519;3;1378;Wuhaodi Rd
519;2;1384;xue yuan lu
519;3;1384;Xueyuan Rd
519;2;1391;tian jin shi
519;3;1391;Tianjin
519;2;1403;hai bin da dao
519;3;1403;Haibin Blvd
519;2;1405;lin hai lu
519;3;1405;Linhai Rd
519;2;1408;yong yang xi dao
519;3;1408;Yongyang West Ave
519;2;1415;zi ya he qiao
519;3;1415;Ziyahe Brg
519;2;1416;G112 tian jin duan
519;3;1416;G112 Tianjin Sect
519;2;1419;wang qing tuo jiao jing da dui
519;3;1419;Wangqingtuojiaojingdadui
519;2;1421;S108
519;3;1421;S108
519;2;1439;xiao bian zhuang da qiao
519;3;1439;Xiaobianzhuang Brg
519;2;1441;liang wang zhuang xiang zheng fu
519;3;1441;Jinghai Liangwangzhuang Gov
519;2;1446;tong bei lu
519;3;1446;Tongbei Rd
519;2;1457;jin cang gao su gong lu tian jin duan
519;3;1457;Jincang Hwy Tianjin Sect
519;2;1459;chao yang dao
519;3;1459;Chaoyang Ave
519;2;1460;zhu jiang da dao
519;3;1460;Zhujiang Blvd
519;2;1461;jin ji fu wu qu
519;3;1461;Jinji Service Area
519;2;1466;liu dong dao
519;3;1466;Liudong Ave
519;2;1469;xu guan tun fu wu qu
519;3;1469;Xuguantun Service Area
519;2;1470;liu xi yuan xiao qu
519;3;1470;Liuxi Garden Community
519;2;1476;jing hai fu wu qu
519;3;1476;Jinghai Service Area
519;2;1477;wang qing tuo fu wu qu
519;3;1477;Wangqingtuo Service Area
519;2;1479;dong li fu wu qu
519;3;1479;Dongli Service Area
519;2;1482;tian jin nan fu wu qu
519;3;1482;Tianjin S Service Area
519;2;1483;jing jin gao su gong lu
519;3;1483;Jingjin Hwy
519;2;1486;han gu fu wu qu
519;3;1486;Hangu Service Area
519;2;1488;lu bei kou fu wu qu
519;3;1488;Lubeikou Service Area
519;2;1493;yu shi xian
519;3;1493;Yushi Line
519;2;1495;bao di fu wu qu
519;3;1495;Baodi Service Area
519;2;1497;xin an zhen fu wu qu
519;3;1497;Xin'an Town Service Area
519;2;1499;yu he dao
519;3;1499;Yuhe Ave
519;2;1500;jing jin lu
519;3;1500;Jingjin Rd
519;2;1502;gao feng lu
519;3;1502;Gaofeng Rd
519;2;1505;li de lu
519;3;1505;Lide Rd
519;2;1506;gu lou nan jie
519;3;1506;Gulou South St
519;2;1507;rong an da jie
519;3;1507;Rongan Ave
519;2;1510;ha mi dao
519;3;1510;Hami Ave
519;2;1511;jian shan lu
519;3;1511;Jianshan Rd
519;2;1512;yan tai dao
519;3;1512;Yantai Ave
519;2;1513;dan dong lu
519;3;1513;Dandong Rd
519;2;1514;chong qing dao
519;3;1514;Chongqing Ave
519;2;1515;chang chun dao
519;3;1515;Changchun Ave
519;2;1516;bin jiang dao
519;3;1516;Binjiang Ave
519;2;1518;beng bu dao
519;3;1518;Bengbu Ave
519;2;1519;hua xing dao
519;3;1519;Huaxing Ave
519;2;1522;kai feng dao
519;3;1522;Kaifeng Ave
519;2;1523;quan wang lu
519;3;1523;Quanwang Rd
519;2;1539;liao ning lu
519;3;1539;Liaoning Rd
519;2;1548;bao ding dao
519;3;1548;Baoding Ave
519;2;1555;tai da da jie
519;3;1555;Taida Ave
519;2;1556;xin zhong lu
