CID;TABCD;LCD;CLASS;TCD;STCD;ROADNUMBER;RNID;N1ID;N2ID;POL_LCD;PES_LEV
519;29;1776;L;1;1;;2407;2389;1483;3;
519;29;1513;L;1;1;;2407;2410;1483;3;
519;29;88;L;1;3;;1500;96;2211;3;
519;29;18;L;1;1;G2;487;5;2199;3;
519;29;1900;L;1;4;;1794;1555;2119;3;
519;29;2866;L;1;4;;2283;358;482;3;
519;29;2305;L;1;4;;1889;1321;1329;3;
519;29;678;L;1;4;;639;636;1891;3;
519;29;2757;L;1;4;;678;508;1367;3;
519;29;686;L;1;4;;656;634;2495;3;
519;29;1300;L;1;4;;1265;1260;1271;3;
519;29;2801;L;1;1;;2549;223;911;3;
519;29;235;L;1;1;;234;1345;2175;3;
519;29;229;L;1;1;;1350;670;1345;3;
519;29;1576;L;1;4;;1204;1271;949;3;
519;29;330;L;1;4;;280;1109;1102;3;
519;29;2075;L;1;4;;1845;1843;1198;3;
519;29;1102;L;1;4;;1063;1053;1069;3;
519;29;2819;L;1;4;;2346;2345;1102;3;
519;29;2394;L;1;4;;1274;667;666;3;
519;29;3001;L;1;4;;2527;2526;1359;3;
519;29;1905;L;1;4;;1405;1796;2119;3;
519;29;1084;L;1;4;;126;223;1049;3;
519;29;1377;L;1;4;;679;1367;2225;3;
519;29;2295;L;1;4;;518;2404;546;3;
519;29;2126;L;1;4;;1856;1857;1200;3;
519;29;1671;L;1;4;;1176;1162;635;3;
519;29;2561;L;1;4;;634;216;1162;3;
519;29;750;L;1;4;;567;695;415;3;
519;29;759;L;1;4;;568;726;742;3;
519;29;2697;L;1;4;;2311;234;2312;3;
519;29;744;L;1;4;;566;695;2497;3;
519;29;786;L;1;4;;746;563;415;3;
519;29;724;L;1;4;;565;2206;1500;3;
519;29;1595;L;1;4;;1069;670;624;3;
519;29;2817;L;1;4;;1329;1319;666;3;
519;29;3032;L;1;4;;2544;956;971;3;
519;29;837;L;1;4;;799;280;2498;3;
519;29;1261;L;1;4;;1271;996;949;3;
519;29;2687;L;1;4;;2309;284;234;3;
519;29;1045;L;1;4;;191;131;934;3;
519;29;2806;L;1;1;;911;2323;546;3;
519;29;2740;L;1;4;;911;2316;822;3;
519;29;1999;L;1;4;;1832;2278;911;3;
519;29;3004;L;1;4;;1160;1162;1157;3;
519;29;2450;L;1;4;;1159;1157;1105;3;
519;29;2313;L;1;4;;1892;2309;285;3;
519;29;1995;L;1;4;;1829;2206;2278;3;
519;29;2163;L;1;4;;1862;1230;1271;3;
519;29;2636;L;1;1;;2302;1500;1762;3;
519;29;1555;L;1;4;;1355;265;787;3;
519;29;1403;L;1;4;;943;2124;256;3;
519;29;1966;L;1;4;;1790;2214;1483;3;
519;29;2838;L;1;4;;2351;2236;2448;3;
519;29;288;L;1;3;;949;938;631;3;
519;29;2043;L;1;4;;966;949;1354;3;
519;29;1000;L;1;4;;963;922;969;3;
519;29;255;L;1;3;;965;938;1354;3;
519;29;831;L;1;4;;800;106;96;3;
519;29;2435;L;1;4;;1354;923;906;3;
519;29;1020;L;1;4;;969;949;1354;3;
519;29;2644;L;1;4;;932;925;2303;3;
519;29;2357;L;1;4;;2478;925;929;3;
519;29;1173;L;1;4;;931;2279;268;3;
519;29;2446;L;1;4;;973;2473;1123;3;
519;29;1590;L;1;4;;1251;204;1511;3;
519;29;2388;L;1;4;;1282;1061;996;3;
519;29;159;L;1;3;;96;578;800;3;
519;29;163;L;1;3;;162;800;2211;3;
519;29;2707;L;1;4;;321;1345;2312;3;
519;29;1254;L;1;4;;1222;1058;948;3;
519;29;2581;L;1;1;;2286;571;849;3;
519;29;2230;L;1;4;;1253;204;667;3;
519;29;151;L;1;3;;578;1359;96;3;
519;29;2935;L;1;4;;915;938;914;3;
519;29;3037;L;1;4;;624;1260;631;3;
519;29;304;L;1;3;;1186;296;1162;3;
519;29;1123;L;1;4;;1759;279;1070;3;
519;29;1564;L;1;4;;1507;969;1145;3;
519;29;2994;L;1;4;;2525;2187;1776;3;
519;29;1842;L;1;1;G18;1773;2223;468;3;
519;29;2482;L;1;1;G18;1773;5;468;3;
519;29;2538;L;1;1;;2185;2412;5;3;
519;29;2992;L;1;1;S5;2524;468;1776;3;
519;29;2047;L;1;4;;970;950;1354;3;
519;29;1058;L;1;4;;190;131;934;3;
519;29;730;L;1;4;;697;694;565;3;
519;29;1338;L;1;4;;1291;1296;568;3;
519;29;828;L;1;4;;164;792;162;3;
519;29;2728;L;1;4;;2315;1319;1384;3;
519;29;2404;L;1;4;;1952;931;1101;3;
519;29;2701;L;1;4;;1351;1344;1345;3;
519;29;2130;L;1;4;;1859;1230;1857;3;
519;29;2080;L;1;4;;952;1145;995;3;
519;29;2191;L;1;4;;951;1189;1149;3;
519;29;1952;L;1;4;;1727;1788;1820;3;
519;29;2359;L;1;4;;1266;667;631;3;
519;29;1011;L;1;4;;1109;973;280;3;
519;29;273;L;1;3;;1104;271;280;3;
519;29;1681;L;1;4;;659;631;219;3;
519;29;1686;L;1;4;;1181;1162;219;3;
519;29;311;L;1;3;;658;1162;1345;3;
519;29;2892;L;1;3;;2371;652;1345;3;
519;29;2673;L;1;4;;2307;344;2308;3;
519;29;872;L;1;4;;834;2503;945;3;
519;29;2583;L;1;1;;2287;1500;571;3;
519;29;1071;L;1;4;;1033;1055;1058;3;
519;29;1077;L;1;4;;1056;1033;1049;3;
519;29;3038;L;1;4;;1055;223;934;3;
519;29;2895;L;1;3;;2372;1167;1345;3;
519;29;1697;L;1;4;;1720;1347;1344;3;
519;29;2071;L;1;4;;1844;948;949;3;
519;29;2931;L;1;4;;2418;936;938;3;
519;29;1186;L;1;4;;631;1155;1149;3;
519;29;2023;L;1;4;;1155;631;1350;3;
519;29;2572;L;1;4;;2281;217;631;3;
519;29;1635;L;1;4;;294;949;631;3;
519;29;1891;L;1;4;;1555;2199;1794;3;
519;29;2718;L;1;4;;2314;1719;1345;3;
519;29;2715;L;1;4;;1719;1347;1344;3;
519;29;2112;L;1;4;;2257;225;668;3;
519;29;2198;L;1;4;;1868;952;1184;3;
519;29;2914;L;1;1;S21;2375;2174;2164;3;
519;29;2373;L;1;4;;1950;1058;1061;3;
519;29;2309;L;1;4;;2494;1891;1892;3;
519;29;98;L;1;3;;762;106;96;3;
519;29;2627;L;1;4;;92;1500;1502;3;
519;29;1823;L;1;3;;1762;162;2211;3;
519;29;2889;L;1;3;;161;2305;162;3;
519;29;342;L;1;3;;161;2505;162;3;
519;29;270;L;1;3;;1446;268;271;3;
519;29;944;L;1;4;;906;1354;973;3;
519;29;2096;L;1;4;;1226;945;1847;3;
519;29;37;L;2;2;S113;538;;;3;
519;29;2798;L;1;4;;837;834;949;3;
519;29;2667;L;1;4;;2305;2045;1071;3;
519;29;2658;L;1;3;;2305;2306;161;3;
519;29;2065;L;1;4;;1843;948;954;3;
519;29;1358;L;1;4;;2045;1167;279;3;
519;29;1369;L;1;4;;671;2225;666;3;
519;29;2576;L;1;4;;2284;1367;2225;3;
519;29;202;L;1;3;;667;1225;666;3;
519;29;317;L;1;3;;1345;658;2175;3;
519;29;2711;L;1;4;;2313;234;2175;3;
519;29;247;L;1;3;;945;1058;949;3;
519;29;238;L;1;3;;1058;2225;945;3;
519;29;638;L;1;4;;490;2175;2283;3;
519;29;198;L;1;3;;1225;945;667;3;
519;29;2136;L;1;4;;1847;995;1230;3;
519;29;1381;L;1;4;;1321;1319;1889;3;
519;29;2767;L;1;4;;1321;1329;2285;3;
519;29;2454;L;1;4;;1161;1157;1307;3;
519;29;1127;L;1;4;;1101;1952;1098;3;
519;29;2749;L;1;4;;2292;1188;952;3;
519;29;1743;L;1;3;;2410;2388;2407;3;
519;29;607;L;1;1;;849;2286;546;3;
519;29;2040;L;1;4;;836;947;834;3;
519;29;854;L;1;4;;936;1765;944;3;
519;29;1030;L;1;4;;1230;1271;948;3;
519;29;2221;L;1;4;;1243;1260;666;3;
519;29;261;L;1;3;;265;1354;264;3;
519;29;2121;L;1;4;;1200;1844;1188;3;
519;29;2978;L;1;4;;2521;2206;146;3;
519;29;995;L;1;4;;922;915;962;3;
519;29;2782;L;1;4;;2199;2019;1483;3;
519;29;391;L;1;4;;45;382;2175;3;
519;29;843;L;1;4;;576;1359;1500;3;
519;29;852;L;1;4;;912;936;1359;3;
519;29;1753;L;1;4;;1123;1105;1102;3;
519;29;2400;L;1;4;;2279;929;931;3;
519;29;1962;L;1;4;;1800;2290;1403;3;
519;29;2588;L;1;4;;1820;1727;2290;3;
519;29;2845;L;1;4;;2360;1820;1799;3;
519;29;2822;L;1;4;;2119;1794;1405;3;
519;29;1345;L;1;4;;1307;1306;1109;3;
519;29;603;L;1;4;;581;2291;730;3;
519;29;1604;L;1;4;;956;1271;1145;3;
519;29;2540;L;1;4;;2263;487;2262;3;
519;29;337;L;1;3;;1170;2475;280;3;
519;29;2662;L;1;3;;2306;636;2305;3;
519;29;2652;L;1;3;;2036;636;2305;3;
519;29;212;L;1;3;;217;667;216;3;
519;29;1026;L;1;4;;948;1188;2516;3;
519;29;1693;L;1;4;;1169;1306;1167;3;
519;29;1646;L;1;4;;957;971;1516;3;
519;29;2195;L;1;4;;957;1515;1189;3;
519;29;2753;L;1;4;;508;2280;2205;3;
519;29;2569;L;1;4;;2280;568;1301;3;
519;29;2551;L;1;4;;2243;121;2206;3;
519;29;100;L;1;3;;2243;2206;1049;3;
519;29;2287;L;1;4;;1185;305;631;3;
519;29;2732;L;1;4;;1384;1321;666;3;
519;29;2704;L;1;4;;2511;1344;1345;3;
519;29;1986;L;1;4;;379;2019;2507;3;
519;29;2744;L;1;4;;824;822;914;3;
519;29;2835;L;1;4;;2236;496;2351;3;
519;29;1641;L;1;4;;1512;954;1184;3;
519;29;2621;L;1;4;;89;1500;1502;3;
519;29;2424;L;1;1;;2414;2189;1957;3;
519;29;1114;L;1;4;;1082;279;1071;3;
519;29;814;L;1;4;;792;161;788;3;
519;29;2670;L;1;4;;779;792;344;3;
519;29;2737;L;1;4;;1342;1321;672;3;
519;29;2363;L;1;4;;131;2206;1033;3;
519;29;1748;L;1;4;;1188;948;631;3;
519;29;1529;L;1;4;;1408;2404;2411;3;
519;29;1267;L;1;4;;1264;1231;1260;3;
519;29;821;L;1;4;;788;792;2517;3;
519;29;1277;L;1;4;;1237;204;1232;3;
519;29;1281;L;1;4;;204;670;667;3;
519;29;2594;L;1;4;;2464;1301;2225;3;
519;29;1327;L;1;4;;225;2225;670;3;
519;29;809;L;1;4;;796;730;792;3;
519;29;2722;L;1;4;;1333;1061;666;3;
519;29;348;L;1;3;;351;2505;636;3;
519;29;2385;L;1;4;;1951;223;1055;3;
519;29;2148;L;1;4;;1861;1230;2292;3;
519;29;1287;L;1;4;;1067;1251;1274;3;
519;29;2382;L;1;4;;1043;1056;1058;3;
519;29;2171;L;1;4;;1231;1188;1271;3;
519;29;2240;L;1;4;;1871;204;1066;3;
519;29;1179;L;1;4;;271;631;268;3;
519;29;947;L;1;4;;938;911;949;3;
519;29;2596;L;1;4;;2293;2292;949;3;
519;29;1495;L;1;1;;2170;1773;2188;3;
519;29;2316;L;1;4;;285;1892;2175;3;
519;29;1354;L;1;4;;354;1310;234;3;
519;29;2249;L;1;4;;106;762;2175;3;
519;29;2676;L;1;4;;2308;762;2175;3;
519;29;1169;L;1;4;;1071;2519;351;3;
519;29;1159;L;1;4;;1102;1162;2519;3;
519;29;2852;L;1;4;;1682;22;2249;3;
519;29;1700;L;1;4;;403;2019;2387;3;
519;29;2566;L;1;4;;1799;1820;2214;3;
519;29;2118;L;1;4;;2288;946;1844;3;
519;29;2155;L;1;4;;1514;1204;1271;3;
519;29;409;L;1;4;;672;1061;666;3;
519;29;877;L;1;4;;2291;146;931;3;
519;29;1307;L;1;4;;1061;672;1282;3;
