CID;LID;NID;NAME;NCOMMENT
519;1;1104;狮子林大街;
519;1;1730;海河东路隧道;
519;1;1874;十二经路;
519;1;1723;直沽桥;
519;1;2267;富民桥;
519;1;2526;海源南道;
519;1;2527;涟源路;
519;1;1837;航天道;
519;1;2031;航天北里小区;
519;1;2370;河北大街高架;
519;1;1952;三条石大街;
519;1;1555;泰达大街;
519;1;1514;重庆道;
519;1;1814;顺化道;
519;1;2480;坨场道;
519;1;223;红旗南路;
519;1;225;友谊南路;
519;1;2522;黑牛城道辅路;
519;1;1155;台儿庄南路;
519;1;148;湘潭路;
519;1;129;迎风道;
519;1;1951;育梁道;
519;1;131;迎水道;
519;1;132;堤南道;
519;1;2243;秀川路;
519;1;126;凌宾路;
519;1;2540;红旗南路辅路;
519;1;584;红桥北大街;
519;1;581;新红路;
519;1;1070;建昌道;
519;1;106;志成路;
519;1;351;育红路;
519;1;353;幸福道;
519;1;352;增产道;
519;1;2369;红星路辅路;
519;1;2483;东风立交桥;
519;1;1290;宏源道;
519;1;1291;赛达路;
519;1;1293;兴华四支路;
519;1;759;洪湖北路;
519;1;1868;唐山道;
519;1;1846;湖南路;
519;1;1167;华昌道;
519;1;2484;顺驰桥环岛;
519;1;1170;新开路;
519;1;2036;新泰路;
519;1;2045;王串场一号路;
519;1;1306;华龙道;
519;1;1169;新兆路;
519;1;1310;金钟河东街;
519;1;1307;新广路;
519;1;1519;华兴道;
519;1;1018;华苑东路;
519;1;1017;中孚路;
519;1;1016;飞鸿路;
519;1;1949;淮河道;
519;1;1848;环湖北道;
519;1;1849;环湖西路;
519;1;1850;环湖南道;
519;1;1851;环湖中道;
519;1;1222;气象台路;
519;1;1950;体院北道;
519;1;695;环瑞北路;
519;1;696;瑞景西道;
519;1;697;瑞达北路;
519;1;886;芥园西道;
519;1;887;南泥湾路;
519;1;911;密云路;
519;1;866;冶金路;
519;1;890;向阳路;
519;1;894;临潼路;
519;1;2327;星光广场;
519;1;1066;黄埔南路;
519;1;1253;前进道;
519;1;105;黄纬路;
519;1;111;二马路;
519;1;110;三马路;
519;1;2038;四马路;
519;1;1101;五马路;
519;1;107;八马路;
519;1;2506;机场北路;
519;1;1828;西二路;
519;1;2485;机场进场路;
519;1;2269;机场三号路;
519;1;376;机场一号路;
519;1;1879;敬一堂药店;
519;1;1511;尖山路;
519;1;1251;平江道;
519;1;2323;简阳路;
519;1;1071;中山北路;
519;1;1073;泰州路;
519;1;1759;群芳路;
519;1;1123;翔纬路;
519;1;1109;胜利路;
519;1;1522;开封道;
519;1;2270;保定桥;
519;1;623;湘江道;
519;1;624;琼州道;
519;1;874;闸桥南路;
519;1;875;怡华路;
519;1;864;福姜路;
519;1;1118;金钢桥;
519;1;284;金沙江路;
519;1;279;金钟河大街;
519;1;113;金纬路;
519;1;117;金田道;
519;1;116;金庭道;
519;1;280;昆纬路;
519;1;285;赵沽里大街;
519;1;2268;金钟桥大街;
519;1;515;Ｓ１１２;
519;1;2013;津保高速服务区;
519;1;2326;津保高速公路至外环西路;
519;1;1457;津沧高速公路天津段;
519;1;2354;前毕庄收费站;
519;1;2445;津大线至京津高速公路;
519;1;2397;津蓟高速公路天津段;
519;1;2381;宝平路;
519;1;2382;盘山收费站;
519;1;2179;津蓟联络线;
519;1;1488;芦北口服务区;
519;1;2453;津文公路;
519;1;2241;郭村路;
519;1;2317;津荣道;
519;1;657;十经路;
519;1;2490;雪莲南路;
519;1;1415;子牙河桥;
519;1;2517;津围路;
519;1;788;永吉路;
519;1;1439;小卞庄大桥;
519;1;2002;裕华道;
519;1;2187;赛达大道;
519;1;2003;荣华道;
519;1;539;津永公路;
519;1;2358;津海路;
519;1;2436;津榆复线;
519;1;2222;金帝达路;
519;1;2491;进步道;
519;1;973;平安街;
519;1;2219;南环道;
519;1;2334;兴苑别墅;
519;1;1408;雍阳西道;
519;1;1658;Ｓ３８１;
519;1;2194;京沪高速公路天津段;
519;1;2400;团大线;
519;1;1476;静海服务区;
519;1;1477;王庆坨服务区;
519;1;2103;泗村店服务区;
519;1;1592;云鹏道;
519;1;2195;京津高速公路天津段;
519;1;1595;白古屯停车区;
519;1;2408;大东线;
519;1;2409;翠亨路;
519;1;2407;京津高速联络线;
519;1;1921;梅厂服务区;
519;1;1922;造甲城停车区;
519;1;2106;东丽湖出入口;
519;1;1746;小高地;
519;1;2107;新北公路;
519;1;2406;清溪路;
519;1;2355;下朱庄出口;
