CID;TABCD;LCD;ALLOCATED
510;20;112;1
510;20;113;1
510;20;114;1
510;20;115;1
510;20;116;1
510;20;117;1
510;20;118;1
510;20;119;1
510;20;120;1
510;20;146;1
510;20;121;1
510;20;149;1
510;20;246;1
510;20;247;1
510;20;1770;1
510;20;1771;1
510;20;1772;1
510;20;1681;1
510;20;1682;1
510;20;1683;1
510;20;920;1
510;20;921;1
510;20;922;1
510;20;923;1
510;20;1243;1
510;20;625;1
510;20;626;1
510;20;1162;1
510;20;1704;1
510;20;1705;1
510;20;1706;1
510;20;1707;1
510;20;1708;1
510;20;927;1
510;20;928;1
510;20;929;1
510;20;1163;1
510;20;1774;1
510;20;829;1
510;20;830;1
510;20;1164;1
510;20;831;1
510;20;1234;1
510;20;1255;1
510;20;1256;1
510;20;981;1
510;20;1786;1
510;20;1823;1
510;20;1779;1
510;20;1780;1
510;20;1781;1
510;20;1717;1
510;20;1718;1
510;20;1719;1
510;20;1643;1
510;20;1644;1
510;20;1645;1
510;20;814;1
510;20;815;1
510;20;816;1
510;20;1204;1
510;20;1201;1
510;20;1202;1
510;20;1203;1
510;20;1207;1
510;20;1205;1
510;20;1206;1
510;20;1208;1
510;20;793;1
510;20;794;1
510;20;1165;1
510;20;795;1
510;20;1166;1
510;20;1167;1
510;20;1168;1
510;20;787;1
510;20;788;1
510;20;1172;1
510;20;789;1
510;20;1764;1
510;20;1765;1
510;20;1766;1
510;20;1767;1
510;20;1768;1
510;20;1769;1
510;20;1620;1
510;20;1621;1
510;20;1622;1
510;20;1623;1
510;20;1624;1
510;20;1625;1
510;20;1523;1
510;20;1524;1
510;20;1525;1
510;20;1596;1
510;20;1597;1
510;20;1179;1
510;20;1180;1
510;20;1264;1
510;20;1265;1
510;20;1266;1
510;20;1608;1
510;20;1609;1
510;20;166;1
510;20;164;1
510;20;165;1
510;20;391;1
510;20;392;1
510;20;397;1
510;20;398;1
510;20;503;1
510;20;504;1
510;20;505;1
510;20;917;1
510;20;918;1
510;20;919;1
510;20;914;1
510;20;915;1
510;20;916;1
510;20;332;1
510;20;333;1
510;20;775;1
510;20;1223;1
510;20;776;1
510;20;989;1
510;20;777;1
510;20;778;1
510;20;1353;1
510;20;1354;1
510;20;1355;1
510;20;1356;1
510;20;1358;1
510;20;1362;1
510;20;1363;1
510;20;1364;1
510;20;859;1
510;20;860;1
510;20;861;1
510;20;1229;1
510;20;1230;1
510;20;236;1
510;20;239;1
510;20;1349;1
