CID;LID;NID;NTRANSLATION
510;3;1341;Guannan Blvd E
510;2;1342;er huan nan lu bei ce guan nan da dao dong ce ru kou za dao
510;3;1342;2nd Ring South Rd N Guannan Blvd E Entrance Ramp
510;2;1344;er huan nan lu nan ce guan nan da dao dong ce chu kou za dao
510;3;1344;2nd Ring South Rd S Guannan Blvd E Exit Ramp
510;2;1345;guan nan da dao xi ce
510;3;1345;Guannan Blvd W
510;2;1346;er huan nan lu nan ce guan nan da dao xi ce ru kou za dao
510;3;1346;2nd Ring South Rd S Guannan Blvd W Entrance Ramp
510;2;1347;nan ba lu xi ce
510;3;1347;Nanba Rd W
510;2;1348;er huan nan lu bei ce nan ba lu xi ce chu kou za dao
510;3;1348;2nd Ring South Rd N Nanba Rd W Exit Ramp
510;2;1349;er huan nan lu G320 bei ce ru kou za dao
510;3;1349;2nd Ring South Rd G320 N Entrance Ramp
510;2;1358;er huan nan lu er huan xi lu chu kou za dao
510;3;1358;2nd Ring South Rd 2nd Ring West Rd Exit Ramp
510;2;1361;er huan xi lu jiao ling lu chu kou za dao
510;3;1361;2nd Ring West Rd Jiaoling Rd Exit Ramp
510;2;1369;er huan xi lu dong ce
510;3;1369;2nd Ring West Rd E
510;2;1370;er huan xi lu dong ce dian mian da dao ru kou za dao
510;3;1370;2nd Ring West Rd E Dianmian Blvd Entrance Ramp
510;2;1371;er huan xi lu xi ce
510;3;1371;2nd Ring West Rd W
510;2;1372;er huan xi lu xi ce dian mian da dao chu kou za dao
510;3;1372;2nd Ring West Rd W Dianmian Blvd Exit Ramp
510;2;1373;cai yun bei lu
510;3;1373;Caiyun North Rd
510;2;1374;chang hong lu
510;3;1374;Changhong Rd
510;2;1375;yu xin
510;3;1375;Yuxin
510;2;1376;yi jiu ba wu ye xiao qu
510;3;1376;Yijiuba Property Mgt Community
510;2;1380;long qing lu
510;3;1380;Longqing Rd
510;2;1381;shang yi jie
510;3;1381;Shangyi St
510;2;1382;wan hua lu
510;3;1382;Wanhua Rd
510;2;1383;yi yuan lu
510;3;1383;Yiyuan Rd
510;2;1384;xin xing lu
510;3;1384;Xinxing Rd
510;2;1386;zhan qian lu
510;3;1386;Zhanqian Rd
510;2;1387;yong an lu
510;3;1387;Yongan Rd
510;2;1388;wu jing lu
510;3;1388;Wujing Rd
510;2;1389;gu lou lu
510;3;1389;Gulou Rd
510;2;1390;bo jin da dao
510;3;1390;Bojin Blvd
510;2;1391;ke ji lu
510;3;1391;Keji Rd
510;2;1393;xin wen lu
510;3;1393;Xinwen Rd
510;2;1397;wu yi lu
510;3;1397;Wuyi Rd
510;2;1398;xiang shan lu
510;3;1398;Xiangshan Rd
510;2;1399;xi yuan lu
510;3;1399;Xiyuan Rd
510;2;1400;bai ma miao lu
510;3;1400;Baimamiao Rd
510;2;1401;cui yu lu
510;3;1401;Cuiyu Rd
510;2;1402;qian wei xi lu
510;3;1402;Qianwei West Rd
510;2;1403;jin lan lu
510;3;1403;Jinlan Rd
510;2;1405;hu guo lu
