CID;TABCD;LCD;CLASS;TCD;STCD;ROADNUMBER;RNID;N1ID;N2ID;POL_LCD;PES_LEV
518;28;2737;L;7;0;;;4488;4500;3;
518;28;2725;L;7;0;;;4491;4935;3;
518;28;2739;L;7;0;;;4491;2094;3;
518;28;342;L;1;4;;1884;3020;4959;3;
518;28;2653;L;7;0;;;4433;3701;3;
518;28;2651;L;7;0;;;4431;3701;3;
518;28;1551;L;1;4;;3327;3325;2571;3;
518;28;3216;L;7;0;;;4996;3020;3;
518;28;3361;L;1;4;;1904;3020;2940;3;
518;28;2795;L;7;0;;;4627;4552;3;
518;28;2797;L;7;0;;;4085;4070;3;
518;28;568;L;1;4;;2351;3432;4759;3;
518;28;3531;L;7;0;;;3021;4058;3;
518;28;1329;L;1;4;;3021;3114;3019;3;
518;28;2783;L;7;0;;;4058;1904;3;
518;28;2785;L;7;0;;;4058;4636;3;
518;28;3014;L;1;4;;4820;3307;3007;3;
518;28;3523;L;7;0;;;2092;1890;3;
518;28;1195;L;1;4;;2092;2989;2994;3;
518;28;2735;L;7;0;;;4500;4491;3;
518;28;912;L;1;4;;1970;2726;1971;3;
518;28;3561;L;7;0;;;5295;5208;3;
518;28;3557;L;7;0;;;5299;5188;3;
518;28;3416;L;7;0;;;5188;5190;3;
518;28;3555;L;7;0;;;5188;5297;3;
518;28;3545;L;7;0;;;5188;3312;3;
518;28;3420;L;7;0;;;5188;5195;3;
518;28;3565;L;7;0;;;5188;5305;3;
518;28;3428;L;7;0;;;5188;5205;3;
518;28;3426;L;7;0;;;5188;5202;3;
518;28;3410;L;1;1;;5188;2012;3290;3;
518;28;3559;L;7;0;;;5214;5295;3;
518;28;3547;L;7;0;;;5214;3312;3;
518;28;3424;L;7;0;;;5214;5202;3;
518;28;3440;L;7;0;;;5214;5217;3;
518;28;3430;L;7;0;;;5208;4738;3;
518;28;3448;L;7;0;;;5208;5224;3;
518;28;3444;L;7;0;;;5208;5217;3;
518;28;1520;L;1;3;;3312;2012;4738;3;
518;28;3422;L;7;0;;;5195;5188;3;
518;28;3551;L;7;0;;;5291;5188;3;
518;28;3553;L;7;0;;;5291;4738;3;
518;28;3527;L;7;0;;;3386;4731;3;
518;28;1872;L;1;4;;3386;2022;4731;3;
518;28;3187;L;1;4;;2122;2001;3538;3;
518;28;763;L;1;4;;3178;2580;3219;3;
518;28;1215;L;1;4;;2093;1890;3012;3;
518;28;2379;L;1;4;;3613;2382;5352;3;
518;28;3077;L;1;4;;4745;5352;3613;3;
518;28;3579;L;7;0;;;3001;4488;3;
518;28;1878;L;1;4;;3001;2011;2994;3;
518;28;1188;L;1;4;;2989;2006;2005;3;
518;28;1177;L;1;4;;3123;3646;2978;3;
518;28;1182;L;1;4;;2978;3022;2006;3;
518;28;2271;L;1;4;;3574;5091;3578;3;
518;28;2741;L;7;0;;;2094;1890;3;
518;28;1886;L;1;4;;2094;2011;4748;3;
518;28;2743;L;7;0;;;4015;4491;3;
518;28;3613;L;1;4;;3375;3372;5321;3;
518;28;3487;L;1;4;;4742;3304;3306;3;
518;28;673;L;1;4;;2400;3434;1935;3;
518;28;1855;L;1;4;;1945;3382;3022;3;
518;28;1783;L;1;4;;3363;3238;3362;3;
518;28;2259;L;1;4;;3570;3099;1885;3;
518;28;1795;L;1;4;;3158;2178;2213;3;
518;28;1353;L;1;4;;2178;5358;1901;3;
518;28;1660;L;1;4;;2177;1883;1884;3;
518;28;1666;L;1;4;;3345;1883;3147;3;
518;28;1669;L;1;4;;2176;2059;1884;3;
518;28;1654;L;1;4;;2879;1883;2059;3;
518;28;1792;L;1;4;;3365;2063;1901;3;
518;28;3255;L;7;0;;;3298;1928;3;
518;28;2589;L;7;0;;;3298;3703;3;
518;28;2593;L;7;0;;;3298;3701;3;
518;28;2989;L;7;0;;;3298;3424;3;
518;28;3257;L;7;0;;;3298;4994;3;
518;28;2961;L;7;0;;;3298;3491;3;
518;28;3212;L;7;0;;;3298;4882;3;
518;28;2583;L;7;0;;;3298;1898;3;
518;28;3210;L;7;0;;;3298;4985;3;
518;28;1489;L;1;1;;3298;1898;3419;3;
518;28;2591;L;7;0;;;3873;1928;3;
518;28;2595;L;7;0;;;3873;3701;3;
518;28;3143;L;7;0;;;3873;3831;3;
518;28;2937;L;7;0;;;3873;3819;3;
518;28;2965;L;7;0;;;3873;4739;3;
518;28;3208;L;7;0;;;3873;3591;3;
518;28;2613;L;7;0;;;4405;3703;3;
518;28;2609;L;7;0;;;3845;3864;3;
518;28;2601;L;7;0;;;3845;1928;3;
518;28;2611;L;7;0;;;3845;3703;3;
518;28;2603;L;7;0;;;3845;4398;3;
518;28;2587;L;7;0;;;3845;3701;3;
518;28;3165;L;7;0;;;3845;4890;3;
518;28;2963;L;7;0;;;3845;1881;3;
518;28;2979;L;7;0;;;3845;3831;3;
518;28;2971;L;7;0;;;3845;3819;3;
518;28;2585;L;7;0;;;3845;1898;3;
518;28;3200;L;7;0;;;3845;3591;3;
518;28;1291;L;1;4;;3094;1883;3099;3;
518;28;1798;L;1;4;;3366;2178;2213;3;
518;28;1779;L;1;4;;3238;2063;2062;3;
518;28;332;L;1;4;;3099;3020;1884;3;
518;28;2875;L;7;0;;;4566;4552;3;
518;28;2843;L;7;0;;;4566;4549;3;
518;28;1786;L;1;4;;3362;2063;2178;3;
518;28;1274;L;1;4;;3067;3020;4797;3;
518;28;2883;L;7;0;;;4557;4549;3;
518;28;2255;L;1;4;;3567;3568;3020;3;
518;28;2835;L;7;0;;;4596;4549;3;
518;28;1789;L;1;4;;3364;3363;3020;3;
518;28;1774;L;1;4;;2063;3020;2178;3;
518;28;1230;L;1;4;;2182;1883;1885;3;
518;28;1682;L;1;4;;2181;1883;1884;3;
518;28;1676;L;1;4;;2883;1883;1884;3;
518;28;1770;L;1;4;;3358;3360;5361;3;
518;28;699;L;1;4;;2516;5092;1892;3;
518;28;2057;L;1;4;;2634;3218;2571;3;
518;28;849;L;1;4;;2662;3218;2571;3;
518;28;2053;L;1;4;;2632;3218;2571;3;
518;28;855;L;1;4;;2668;2568;2571;3;
518;28;870;L;1;4;;2683;1892;3218;3;
518;28;2071;L;1;4;;2641;1892;3218;3;
518;28;1556;L;1;4;;2643;1892;3218;3;
518;28;1812;L;1;4;;5095;2205;1993;3;
518;28;756;L;1;4;;3176;3536;5228;3;
518;28;2359;L;1;4;;2382;3613;3614;3;
518;28;1573;L;1;4;;3174;3450;1929;3;
518;28;3380;L;1;4;;2113;1892;3332;3;
518;28;3377;L;1;4;;2110;1892;3219;3;
518;28;717;L;1;4;;5096;2535;3176;3;
518;28;3348;L;1;4;;1967;1936;1933;3;
518;28;722;L;1;4;;2539;3219;2535;3;
518;28;3592;L;1;3;;1870;5363;4948;3;
518;28;1289;L;1;4;;4758;5097;2170;3;
518;28;149;L;1;3;;2004;2580;2070;3;
518;28;2204;L;1;4;;2812;2924;2926;3;
518;28;1082;L;1;4;;2170;4758;3099;3;
518;28;1744;L;1;4;;3356;2028;3561;3;
518;28;2082;L;1;4;;5098;2360;2539;3;
518;28;3336;L;1;4;;2355;3532;2347;3;
518;28;2915;L;7;0;;;2618;1891;3;
518;28;3003;L;1;4;;2618;2606;2571;3;
518;28;2223;L;1;4;;3305;3557;3272;3;
518;28;3374;L;1;4;;3304;3305;5232;3;
518;28;1692;L;1;4;;3028;3020;1993;3;
518;28;2845;L;7;0;;;4586;4552;3;
518;28;2096;L;1;4;;1937;2386;3243;3;
518;28;1809;L;1;4;;3369;2205;1993;3;
518;28;3069;L;1;4;;2940;3298;3613;3;
518;28;1143;L;1;4;;2940;5368;2924;3;
518;28;3163;L;7;0;;;4890;3873;3;
518;28;2791;L;7;0;;;4633;4627;3;
518;28;3159;L;7;0;;;4886;3298;3;
518;28;2793;L;7;0;;;4631;4627;3;
518;28;2207;L;1;4;;3552;3022;2924;3;
518;28;1977;L;1;4;;2925;5321;2919;3;
518;28;408;L;1;4;;2239;3208;2243;3;
518;28;3280;L;1;4;;5102;2239;1876;3;
518;28;996;L;1;4;;2926;5321;2812;3;
518;28;985;L;1;4;;1993;1883;5321;3;
518;28;973;L;1;4;;2785;2786;1883;3;
518;28;2799;L;7;0;;;5321;4549;3;
518;28;393;L;1;4;;5321;3020;3208;3;
518;28;2803;L;7;0;;;5444;4552;3;
518;28;3115;L;7;0;;;5444;3208;3;
518;28;2891;L;7;0;;;3220;1891;3;
518;28;1725;L;1;4;;2869;2184;1928;3;
518;28;2643;L;7;0;;;4429;3701;3;
518;28;1174;L;1;4;;2971;2929;2249;3;
518;28;1995;L;1;4;;3409;2971;2249;3;
518;28;1165;L;1;4;;2090;2929;2084;3;
518;28;3119;L;7;0;;;4857;2084;3;
518;28;3017;L;1;4;;4822;2929;2249;3;
518;28;1595;L;1;4;;2728;1933;1970;3;
518;28;909;L;1;4;;2726;1933;1970;3;
