CID;TABCD;LCD;ALLOCATED
513;23;493;1
513;23;494;1
513;23;497;1
513;23;498;1
513;23;4093;1
513;23;1122;1
513;23;1123;1
513;23;1124;1
513;23;4384;1
513;23;4385;1
513;23;4386;1
513;23;3954;1
513;23;3955;1
513;23;3994;1
513;23;4468;1
513;23;4381;1
513;23;4382;1
513;23;4383;1
513;23;1645;1
513;23;1646;1
513;23;4096;1
513;23;3390;1
513;23;3391;1
513;23;3392;1
513;23;3343;1
513;23;3344;1
513;23;3345;1
513;23;269;1
513;23;270;1
513;23;259;1
513;23;260;1
513;23;2441;1
513;23;2442;1
513;23;257;1
513;23;258;1
513;23;54;1
513;23;55;1
513;23;56;1
513;23;57;1
513;23;58;1
513;23;59;1
513;23;60;1
513;23;161;1
513;23;97;1
513;23;98;1
513;23;99;1
513;23;100;1
513;23;101;1
513;23;798;1
513;23;799;1
513;23;800;1
513;23;4390;1
513;23;4391;1
513;23;4392;1
513;23;3614;1
513;23;3615;1
513;23;3616;1
513;23;4368;1
513;23;4369;1
513;23;4370;1
513;23;4371;1
513;23;4372;1
513;23;4373;1
513;23;4374;1
513;23;4375;1
513;23;4376;1
513;23;4377;1
513;23;4349;1
513;23;4350;1
513;23;4411;1
513;23;4351;1
513;23;4352;1
513;23;2015;1
513;23;2016;1
513;23;4099;1
513;23;4326;1
513;23;4327;1
513;23;4328;1
513;23;4329;1
513;23;4330;1
513;23;4331;1
513;23;1458;1
513;23;1459;1
513;23;1460;1
513;23;1461;1
513;23;4045;1
513;23;4046;1
513;23;1681;1
513;23;4048;1
513;23;1684;1
513;23;1687;1
513;23;1688;1
513;23;1964;1
513;23;1965;1
513;23;1966;1
513;23;896;1
513;23;897;1
513;23;898;1
513;23;899;1
513;23;3435;1
513;23;3436;1
513;23;3437;1
513;23;3431;1
513;23;3432;1
513;23;3433;1
513;23;3434;1
513;23;2701;1
513;23;2702;1
513;23;1551;1
513;23;1553;1
513;23;1554;1
513;23;3260;1
513;23;3261;1
513;23;3262;1
513;23;3263;1
513;23;3264;1
513;23;3265;1
513;23;3595;1
513;23;3596;1
513;23;3597;1
513;23;3591;1
513;23;3592;1
513;23;3593;1
513;23;3594;1
513;23;3513;1
513;23;3514;1
513;23;3515;1
513;23;3516;1
513;23;4306;1
513;23;4307;1
513;23;4308;1
513;23;4303;1
513;23;4304;1
513;23;4404;1
513;23;4403;1
513;23;4405;1
513;23;4305;1
513;23;401;1
513;23;402;1
513;23;403;1
