CID;TABCD;LCD;CLASS;TCD;STCD;ROADNUMBER;RNID;N1ID;N2ID;POL_LCD;PES_LEV
493;3;2856;L;1;4;;1311;1312;1313;4;
493;3;2643;L;1;4;;1241;414;1242;4;
493;3;1285;L;1;4;;989;524;263;4;
493;3;299;L;7;0;;;107;2338;4;
493;3;1022;L;1;3;;107;376;55;4;
493;3;544;L;1;4;;108;156;926;4;
493;3;548;L;1;4;;109;548;108;4;
493;3;4392;L;1;4;;2241;2243;2240;4;
493;3;554;L;1;4;;524;101;156;4;
493;3;2953;L;1;4;;524;1885;989;4;
493;3;559;L;1;4;;344;225;328;4;
493;3;53;L;2;1;G75;1540;;;4;
493;3;400;L;7;0;;;1540;9;4;
493;3;3991;L;7;0;;;1540;39;4;
493;3;3993;L;7;0;;;1540;1620;4;
493;3;4047;L;7;0;;;1540;1653;4;
493;3;374;L;7;0;;;1540;298;4;
493;3;3971;L;7;0;;;1540;48;4;
493;3;4025;L;7;0;;;1540;305;4;
493;3;3925;L;7;0;;;1540;1752;4;
493;3;4105;L;7;0;;;1540;975;4;
493;3;4107;L;7;0;;;1540;2313;4;
493;3;3947;L;7;0;;;1540;1586;4;
493;3;384;L;7;0;;;1540;394;4;
493;3;382;L;7;0;;;1540;1659;4;
493;3;3939;L;7;0;;;1540;1575;4;
493;3;3951;L;7;0;;;1540;1440;4;
493;3;4039;L;7;0;;;1540;576;4;
493;3;4009;L;7;0;;;1540;992;4;
493;3;4013;L;7;0;;;1540;1627;4;
493;3;4011;L;7;0;;;1540;1625;4;
493;3;4091;L;7;0;;;1540;143;4;
493;3;4031;L;7;0;;;1540;1643;4;
493;3;4248;L;7;0;;;1540;2195;4;
493;3;394;L;7;0;;;1540;678;4;
493;3;4055;L;7;0;;;1540;175;4;
493;3;4059;L;7;0;;;1540;1665;4;
493;3;4057;L;7;0;;;1540;1663;4;
493;3;4027;L;7;0;;;1540;575;4;
493;3;4089;L;7;0;;;1725;143;4;
493;3;3983;L;7;0;;;1556;39;4;
493;3;380;L;7;0;;;1556;298;4;
493;3;3967;L;7;0;;;1556;48;4;
493;3;4021;L;7;0;;;1556;305;4;
493;3;4117;L;7;0;;;1556;2313;4;
493;3;4252;L;7;0;;;1556;1586;4;
493;3;4254;L;7;0;;;1556;2201;4;
493;3;4125;L;7;0;;;1556;2129;4;
493;3;3933;L;7;0;;;1556;1575;4;
493;3;3949;L;7;0;;;1556;1440;4;
493;3;4037;L;7;0;;;1556;576;4;
493;3;4007;L;7;0;;;1556;992;4;
493;3;4051;L;7;0;;;1556;1728;4;
493;3;4093;L;7;0;;;1556;143;4;
493;3;4095;L;7;0;;;1556;1683;4;
493;3;4053;L;7;0;;;1556;175;4;
493;3;3989;L;7;0;;;1618;39;4;
493;3;4147;L;7;0;;;1727;143;4;
493;3;3981;L;7;0;;;1551;39;4;
493;3;370;L;7;0;;;1551;298;4;
493;3;3969;L;7;0;;;1551;48;4;
493;3;4023;L;7;0;;;1551;305;4;
493;3;4103;L;7;0;;;1551;975;4;
493;3;4131;L;7;0;;;1551;2129;4;
493;3;386;L;7;0;;;1551;394;4;
493;3;3935;L;7;0;;;1551;2338;4;
493;3;4073;L;7;0;;;1551;2184;4;
493;3;4035;L;7;0;;;1551;576;4;
493;3;4005;L;7;0;;;1551;992;4;
493;3;3929;L;7;0;;;1551;470;4;
493;3;4085;L;7;0;;;1551;143;4;
493;3;4061;L;7;0;;;1551;175;4;
493;3;1446;L;1;4;;1886;1540;414;4;
493;3;4087;L;7;0;;;1726;143;4;
493;3;677;L;1;4;;113;37;2027;4;
493;3;4512;L;1;4;;2290;113;1089;4;
493;3;1236;L;1;4;;675;345;81;4;
493;3;4548;L;1;4;;2322;1172;535;4;
493;3;563;L;1;4;;115;81;590;4;
493;3;569;L;1;4;;116;344;81;4;
493;3;573;L;1;3;;467;15;844;4;
493;3;1326;L;1;4;;997;996;993;4;
493;3;4217;L;1;4;;2167;268;604;4;
493;3;1125;L;1;3;;228;59;2160;4;
493;3;4291;L;1;4;;2218;228;2159;4;
493;3;577;L;1;4;;505;278;268;4;
493;3;3015;L;1;4;;1979;184;1980;4;
493;3;3029;L;1;4;;613;236;1984;4;
493;3;4554;L;1;4;;2158;2159;2180;4;
493;3;179;L;1;1;;1020;1763;1133;4;
493;3;4156;L;1;3;;911;113;321;4;
493;3;4541;L;1;4;;1828;590;992;4;
493;3;2595;L;1;4;;1224;2371;1226;4;
493;3;287;L;7;0;;;883;1080;4;
493;3;289;L;7;0;;;883;1353;4;
493;3;285;L;7;0;;;883;1356;4;
493;3;2780;L;1;4;;1286;158;977;4;
493;3;2665;L;1;4;;1251;994;12;4;
493;3;2698;L;1;4;;550;109;984;4;
493;3;2963;L;1;4;;2176;619;126;4;
493;3;3927;L;7;0;;;470;1540;4;
493;3;3931;L;7;0;;;470;1551;4;
493;3;1026;L;1;3;;470;55;2168;4;
493;3;3032;L;1;4;;1778;1984;14;4;
493;3;1359;L;1;4;;287;831;285;4;
493;3;4459;L;1;4;;2265;2262;2261;4;
493;3;2889;L;1;4;;2401;1531;1311;4;
493;3;1072;L;1;3;;2121;211;60;4;
493;3;2568;L;1;4;;1215;2169;1216;4;
493;3;2561;L;1;4;;1212;1213;894;4;
493;3;1365;L;1;4;;1008;1007;361;4;
493;3;1362;L;1;4;;1007;146;361;4;
493;3;589;L;1;4;;126;619;146;4;
493;3;4221;L;1;4;;2169;1212;1215;4;
493;3;593;L;1;4;;248;621;22;4;
493;3;4587;L;1;4;;2251;1586;428;4;
493;3;988;L;1;3;;128;99;236;4;
493;3;1333;L;1;4;;2404;361;2356;4;
493;3;4431;L;1;4;;2257;2251;2255;4;
493;3;1297;L;1;4;;991;590;579;4;
493;3;703;L;1;4;;2096;62;57;4;
493;3;938;L;1;3;;129;827;1779;4;
493;3;898;L;1;3;;604;103;105;4;
493;3;853;L;1;4;;636;632;162;4;
493;3;876;L;1;3;;135;45;200;4;
493;3;881;L;1;3;;632;301;268;4;
493;3;2966;L;1;4;;302;34;1782;4;
493;3;4428;L;1;4;;2255;2257;1483;4;
493;3;2816;L;1;4;;1922;376;542;4;
493;3;597;L;1;4;;355;328;2124;4;
493;3;2850;L;1;4;;1309;2177;872;4;
493;3;243;L;7;0;;;1351;1080;4;
493;3;245;L;7;0;;;1351;1353;4;
493;3;247;L;7;0;;;1351;1356;4;
493;3;2841;L;1;4;;1119;1310;1017;4;
493;3;343;L;7;0;;;2204;2417;4;
493;3;2844;L;1;4;;1018;1017;1306;4;
493;3;4531;L;1;4;;2467;1018;2466;4;
493;3;4522;L;1;4;;2292;2291;2293;4;
493;3;2655;L;1;4;;311;37;2029;4;
493;3;3056;L;1;4;;1994;1017;1995;4;
493;3;4263;L;1;4;;340;2096;298;4;
493;3;4268;L;1;4;;2144;2096;340;4;
493;3;798;L;1;3;;2164;305;113;4;
493;3;952;L;1;3;;2152;1065;246;4;
493;3;1116;L;1;3;;526;59;55;4;
493;3;4327;L;1;4;;2227;59;526;4;
493;3;4607;L;1;4;;285;280;289;4;
493;3;2521;L;1;4;;1193;285;831;4;
493;3;4315;L;1;4;;2180;143;158;4;
493;3;4077;L;7;0;;;143;1540;4;
493;3;4079;L;7;0;;;143;1725;4;
493;3;4115;L;7;0;;;143;1556;4;
493;3;4149;L;7;0;;;143;1727;4;
493;3;4081;L;7;0;;;143;1551;4;
493;3;4083;L;7;0;;;143;1726;4;
493;3;924;L;1;3;;143;975;59;4;
493;3;4113;L;7;0;;;1676;1556;4;
493;3;2776;L;1;4;;713;143;158;4;
493;3;607;L;1;4;;144;542;854;4;
493;3;4351;L;1;4;;2232;2231;542;4;
493;3;582;L;1;4;;542;107;144;4;
493;3;2828;L;1;4;;1301;542;1298;4;
493;3;4033;L;7;0;;;1643;1540;4;
493;3;610;L;1;4;;225;224;675;4;
