CID;TABCD;LCD;ALLOCATED
348;46;10;0
348;46;11;0
348;46;12;0
348;46;13;0
348;46;14;0
348;46;15;0
348;46;16;0
348;46;17;0
348;46;18;0
348;46;19;0
348;46;20;0
348;46;21;0
348;46;22;0
348;46;23;0
348;46;24;0
348;46;25;0
348;46;26;0
348;46;27;0
348;46;28;0
348;46;29;0
348;46;30;0
348;46;31;0
348;46;32;0
348;46;33;0
348;46;34;0
348;46;35;0
348;46;36;0
348;46;37;0
348;46;38;0
348;46;39;0
348;46;40;0
348;46;41;0
348;46;42;0
348;46;43;0
348;46;44;0
348;46;45;0
348;46;46;0
348;46;47;0
348;46;48;0
348;46;49;0
348;46;50;0
348;46;51;0
348;46;52;0
348;46;53;0
348;46;54;0
348;46;55;0
348;46;56;0
348;46;57;0
348;46;58;0
348;46;59;0
348;46;60;0
348;46;61;0
348;46;62;0
348;46;63;0
348;46;64;0
348;46;65;0
348;46;66;0
348;46;67;0
348;46;68;0
348;46;69;0
348;46;70;0
348;46;71;0
348;46;72;0
348;46;73;0
348;46;74;0
348;46;75;0
348;46;76;0
348;46;77;0
348;46;78;0
348;46;79;0
348;46;80;0
348;46;81;0
348;46;82;0
348;46;83;0
348;46;84;0
348;46;85;0
348;46;86;0
348;46;87;0
348;46;88;0
348;46;89;0
348;46;90;0
348;46;91;0
348;46;92;0
348;46;93;0
348;46;94;0
348;46;95;0
348;46;96;0
348;46;97;0
348;46;98;0
348;46;99;0
348;46;100;0
348;46;101;0
348;46;102;0
348;46;103;0
348;46;104;0
348;46;105;0
348;46;106;0
348;46;107;0
348;46;108;0
348;46;109;0
348;46;110;0
348;46;111;0
348;46;112;0
348;46;113;0
348;46;114;0
348;46;115;0
348;46;116;0
348;46;117;0
348;46;118;0
348;46;119;0
348;46;120;0
348;46;121;0
348;46;122;0
348;46;123;0
348;46;124;0
348;46;125;0
348;46;126;0
348;46;127;0
348;46;128;0
348;46;129;0
348;46;130;0
348;46;131;0
348;46;132;0
348;46;133;0
348;46;134;0
348;46;135;0
348;46;136;0
348;46;137;0
348;46;138;0
348;46;139;0
348;46;140;0
348;46;141;0
348;46;142;0
348;46;143;0
348;46;144;0
348;46;145;0
348;46;146;0
348;46;147;0
348;46;148;0
348;46;149;0
348;46;150;0
348;46;151;0
348;46;152;0
348;46;153;0
348;46;154;0
348;46;155;0
348;46;156;0
348;46;157;0
348;46;158;0
348;46;159;0
348;46;160;0
348;46;161;0
348;46;162;0
348;46;163;0
348;46;164;0
348;46;165;0
348;46;166;0
348;46;167;0
348;46;168;0
348;46;169;0
348;46;170;0
348;46;171;0
348;46;172;0
348;46;173;0
348;46;174;0
348;46;175;0
348;46;176;0
348;46;177;0
348;46;178;0
348;46;179;0
348;46;180;0
348;46;181;0
348;46;182;0
348;46;183;0
348;46;184;0
348;46;185;0
348;46;186;0
348;46;187;0
348;46;188;0
348;46;189;0
348;46;190;0
348;46;191;0
348;46;192;0
348;46;193;0
348;46;194;0
348;46;195;0
348;46;196;0
348;46;197;0
348;46;198;0
348;46;199;0
348;46;200;0
348;46;201;0
348;46;202;0
348;46;203;0
348;46;204;0
348;46;205;0
348;46;206;0
348;46;207;0
