CID;TABCD;LCD;INT_CID;INT_TABCD;INT_LCD
503;13;55242;503;13;55255
503;13;55255;503;13;55242
503;13;55243;503;13;55261
503;13;55261;503;13;55243
503;13;55023;503;13;55170
503;13;55170;503;13;55023
503;13;55145;503;13;55207
503;13;55207;503;13;55145
503;13;55368;503;13;55413
503;13;55413;503;13;55368
503;13;55410;503;13;55414
503;13;55414;503;13;55410
503;13;55051;503;13;55053
503;13;55053;503;13;55071
503;13;55071;503;13;55051
503;13;55174;503;13;55176
503;13;55176;503;13;55174
503;13;55123;503;13;55177
503;13;55177;503;13;55123
503;13;55084;503;13;55293
503;13;55293;503;13;55084
503;13;54898;503;13;55085
503;13;55085;503;13;54898
503;13;55086;503;13;55088
503;13;55088;503;13;55317
503;13;55317;503;13;55086
503;13;54668;503;13;54772
503;13;54772;503;13;54668
503;13;55345;503;13;55383
503;13;55383;503;13;55345
503;13;54669;503;13;54761
503;13;54761;503;13;54669
503;13;54670;503;13;54714
503;13;54714;503;13;55006
503;13;55006;503;13;54670
503;13;54671;503;13;54674
503;13;54674;503;13;54671
503;13;54537;503;13;54596
503;13;54596;503;13;54602
503;13;54602;503;13;55349
503;13;55349;503;13;54537
503;13;54597;503;13;54680
503;13;54680;503;13;54597
503;13;54598;503;13;54645
503;13;54645;503;13;54598
503;13;54743;503;13;54771
503;13;54771;503;13;54743
503;13;54744;503;13;54760
503;13;54760;503;13;54744
503;13;54679;503;13;54731
503;13;54731;503;13;54679
503;13;54644;503;13;54732
503;13;54732;503;13;54644
503;13;54727;503;13;54738
503;13;54738;503;13;54727
503;13;54739;503;13;54767
503;13;54767;503;13;54739
503;13;55401;503;13;55405
503;13;55405;503;13;55407
503;13;55407;503;13;55401
503;13;55229;503;13;55231
503;13;55231;503;13;55252
503;13;55252;503;13;55229
503;13;55232;503;13;55259
503;13;55259;503;13;55232
503;13;54967;503;13;55227
503;13;55227;503;13;54967
503;13;54971;503;13;55228
503;13;55228;503;13;54971
503;13;54625;503;13;55331
503;13;55331;503;13;55334
503;13;55334;503;13;54625
503;13;54626;503;13;54874
503;13;54874;503;13;54626
503;13;54627;503;13;54907
503;13;54907;503;13;54627
503;13;54628;503;13;55072
503;13;55072;503;13;54628
503;13;54629;503;13;54925
503;13;54925;503;13;54629
503;13;55105;503;13;55111
503;13;55111;503;13;55105
503;13;54928;503;13;54950
503;13;54950;503;13;54928
503;13;54664;503;13;55385
503;13;55385;503;13;54664
503;13;54665;503;13;54673
503;13;54673;503;13;54997
503;13;54997;503;13;54665
503;13;54637;503;13;54648
503;13;54648;503;13;54637
503;13;54652;503;13;54681
503;13;54681;503;13;54652
503;13;54646;503;13;54653
503;13;54653;503;13;54646
503;13;54654;503;13;54656
503;13;54656;503;13;54654
503;13;54659;503;13;54729
503;13;54729;503;13;54659
503;13;54660;503;13;54765
503;13;54765;503;13;54660
503;13;55033;503;13;55067
503;13;55067;503;13;55033
503;13;54910;503;13;55068
503;13;55068;503;13;54910
503;13;55069;503;13;55075
503;13;55075;503;13;55069
503;13;55060;503;13;55062
503;13;55062;503;13;55070
503;13;55070;503;13;55060
503;13;55369;503;13;55404
503;13;55404;503;13;55369
503;13;54964;503;13;55313
503;13;55313;503;13;54964
503;13;54589;503;13;55315
503;13;55315;503;13;54589
503;13;55299;503;13;55316
503;13;55316;503;13;55299
503;13;54609;503;13;55258
503;13;55258;503;13;54609
503;13;55195;503;13;55260
503;13;55260;503;13;55195
503;13;55135;503;13;55138
503;13;55138;503;13;55135
503;13;54983;503;13;55142
503;13;55142;503;13;54983
503;13;54705;503;13;54778
503;13;54778;503;13;54785
503;13;54785;503;13;54705
503;13;54962;503;13;55282
503;13;55282;503;13;54962
503;13;54709;503;13;54840
503;13;54840;503;13;54709
503;13;54814;503;13;54842
503;13;54842;503;13;54814
503;13;54601;503;13;54636
503;13;54636;503;13;54601
503;13;54437;503;13;54439
503;13;54439;503;13;54437
503;13;54440;503;13;55081
503;13;55081;503;13;54440
503;13;54441;503;13;54903
503;13;54903;503;13;54909
503;13;54909;503;13;54441
503;13;54812;503;13;54825
503;13;54825;503;13;54812
503;13;54826;503;13;54837
503;13;54837;503;13;54826
503;13;54783;503;13;54820
503;13;54820;503;13;54783
503;13;54795;503;13;54821
503;13;54821;503;13;54795
503;13;55352;503;13;55355
503;13;55355;503;13;55352
503;13;54773;503;13;54775
503;13;54775;503;13;54773
503;13;55346;503;13;55384
503;13;55384;503;13;55346
503;13;54762;503;13;54776
503;13;54776;503;13;54762
503;13;54886;503;13;55028
503;13;55028;503;13;55030
503;13;55030;503;13;54886
503;13;54888;503;13;55332
503;13;55332;503;13;54888
503;13;54869;503;13;54871
503;13;54871;503;13;55333
503;13;55333;503;13;54869
503;13;54878;503;13;55284
503;13;55284;503;13;54878
