CID;TABCD;LCD;CLASS;TCD;STCD;ROADNUMBER;RNID;N1ID;N2ID;POL_LCD;PES_LEV
511;21;6610;L;1;4;;341;286;305;5;
511;21;6620;L;1;4;;305;282;304;5;
511;21;6516;L;1;4;;312;286;301;5;
511;21;560;L;1;4;;84;9;31;4;
511;21;884;L;1;4;;187;101;181;4;
511;21;918;L;1;4;;202;201;205;4;
511;21;954;L;1;4;;48;35;207;4;
511;21;967;L;1;4;;218;217;48;4;
511;21;401;L;1;4;;8;261;31;4;
511;21;921;L;1;4;;205;202;204;4;
511;21;924;L;1;4;;204;35;203;4;
511;21;6439;L;1;4;;276;289;267;5;
511;21;6498;L;1;4;;308;307;284;5;
511;21;6491;L;1;4;;307;292;286;5;
511;21;6501;L;1;4;;309;284;295;5;
511;21;888;L;1;4;;194;101;181;4;
511;21;876;L;1;4;;188;181;196;4;
511;21;978;L;1;4;;217;47;215;4;
511;21;974;L;1;4;;47;35;217;4;
511;21;1086;L;1;4;;159;170;107;4;
511;21;6629;L;1;4;;310;302;345;5;
511;21;1080;L;1;4;;236;233;235;4;
511;21;1083;L;1;4;;170;236;131;4;
511;21;1149;L;1;4;;151;247;128;4;
511;21;797;L;1;4;;165;135;98;4;
511;21;793;L;1;4;;152;164;135;4;
511;21;1094;L;1;4;;240;97;135;4;
511;21;6669;L;1;4;;354;357;327;5;
511;21;870;L;1;4;;190;157;191;4;
511;21;873;L;1;4;;193;190;179;4;
511;21;6690;L;1;4;;290;289;288;5;
511;21;733;L;1;2;G223;106;111;23;4;
511;21;6528;L;1;4;;286;289;278;5;
511;21;915;L;1;4;;52;35;203;4;
511;21;1072;L;1;4;;161;230;160;4;
511;21;1068;L;1;4;;233;232;161;4;
511;21;6587;L;1;4;;336;284;285;5;
511;21;1143;L;1;4;;126;248;128;4;
511;21;543;L;1;4;;77;76;44;4;
511;21;584;L;1;4;;89;58;13;4;
511;21;569;L;1;2;G224;58;31;45;4;
511;21;638;L;1;4;;303;87;95;4;
511;21;6579;L;1;4;;303;284;333;5;
511;21;6584;L;1;4;;335;303;269;5;
511;21;790;L;1;4;;164;127;152;4;
511;21;6544;L;1;3;;314;287;316;5;
511;21;607;L;1;4;;87;88;108;4;
511;21;892;L;1;4;;196;101;180;4;
511;21;881;L;1;4;;197;196;182;4;
511;21;6535;L;1;2;G223;284;289;287;5;
511;21;6590;L;1;4;;285;336;278;5;
511;21;534;L;1;4;;44;31;35;4;
511;21;6487;L;1;4;;294;289;281;5;
511;21;6651;L;1;4;;351;347;352;5;
511;21;6561;L;1;2;G224;287;282;284;5;
511;21;1050;L;1;4;;225;99;53;4;
511;21;958;L;1;4;;49;35;214;4;
511;21;1005;L;1;4;;50;223;35;4;
511;21;6687;L;1;4;;275;290;267;5;
511;21;404;L;1;4;;32;31;35;4;
511;21;456;L;1;4;;62;63;32;4;
511;21;452;L;1;4;;34;62;32;4;
511;21;1146;L;1;4;;247;107;151;4;
511;21;693;L;1;4;;123;122;124;4;
511;21;689;L;1;4;;105;87;122;4;
511;21;685;L;1;4;;110;121;109;4;
511;21;949;L;1;4;;211;47;213;4;
